代码_Code,证券名称_Secunm,行情日期_Qdate,标准时间_StdTime,最高价(元)_Hipr,最低价(元)_Lopr,成交价(元)_TPrice,...8
601919,中远海控,2021-01-04,09:30:00,12.55,12.55,12.55,NA
601919,中远海控,2021-01-04,09:35:00,12.65,12.35,12.63,NA
601919,中远海控,2021-01-04,09:40:00,12.77,12.35,12.76,NA
601919,中远海控,2021-01-04,09:45:00,12.79,12.35,12.68,NA
601919,中远海控,2021-01-04,09:50:00,12.94,12.35,12.91,NA
601919,中远海控,2021-01-04,09:55:00,12.97,12.35,12.81,NA
601919,中远海控,2021-01-04,10:00:00,12.97,12.35,12.74,NA
601919,中远海控,2021-01-04,10:05:00,12.97,12.35,12.71,NA
601919,中远海控,2021-01-04,10:10:00,12.97,12.35,12.92,NA
601919,中远海控,2021-01-04,10:15:00,12.98,12.35,12.87,NA
601919,中远海控,2021-01-04,10:20:00,13,12.35,13,NA
601919,中远海控,2021-01-04,10:25:00,13.15,12.35,13.06,NA
601919,中远海控,2021-01-04,10:30:00,13.15,12.35,13.05,NA
601919,中远海控,2021-01-04,10:35:00,13.15,12.35,12.96,NA
601919,中远海控,2021-01-04,10:40:00,13.15,12.35,13.06,NA
601919,中远海控,2021-01-04,10:45:00,13.25,12.35,13.24,NA
601919,中远海控,2021-01-04,10:50:00,13.38,12.35,13.34,NA
601919,中远海控,2021-01-04,10:55:00,13.39,12.35,13.33,NA
601919,中远海控,2021-01-04,11:00:00,13.43,12.35,13.43,NA
601919,中远海控,2021-01-04,11:05:00,13.43,12.35,13.43,NA
601919,中远海控,2021-01-04,11:10:00,13.43,12.35,13.43,NA
601919,中远海控,2021-01-04,11:15:00,13.43,12.35,13.43,NA
601919,中远海控,2021-01-04,11:20:00,13.43,12.35,13.43,NA
601919,中远海控,2021-01-04,11:25:00,13.43,12.35,13.43,NA
601919,中远海控,2021-01-04,11:30:00,13.43,12.35,13.43,NA
601919,中远海控,2021-01-04,11:35:00,13.43,12.35,13.43,NA
601919,中远海控,2021-01-04,11:40:00,13.43,12.35,13.43,NA
601919,中远海控,2021-01-04,11:45:00,13.43,12.35,13.43,NA
601919,中远海控,2021-01-04,11:50:00,13.43,12.35,13.43,NA
