代码_Code,证券名称_Secunm,行情日期_Qdate,标准时间_StdTime,最高价(元)_Hipr,最低价(元)_Lopr,成交价(元)_TPrice,...8
600188,兖州煤业,2020-01-02,09:30:00,10.63,10.63,10.63,NA
600188,兖州煤业,2020-01-02,09:35:00,10.75,10.63,10.71,NA
600188,兖州煤业,2020-01-02,09:40:00,10.81,10.63,10.78,NA
600188,兖州煤业,2020-01-02,09:45:00,10.81,10.63,10.72,NA
600188,兖州煤业,2020-01-02,09:50:00,10.81,10.63,10.7,NA
600188,兖州煤业,2020-01-02,09:55:00,10.81,10.63,10.72,NA
600188,兖州煤业,2020-01-02,10:00:00,10.81,10.61,10.65,NA
600188,兖州煤业,2020-01-02,10:05:00,10.81,10.61,10.75,NA
600188,兖州煤业,2020-01-02,10:10:00,10.81,10.61,10.75,NA
600188,兖州煤业,2020-01-02,10:15:00,10.81,10.61,10.73,NA
600188,兖州煤业,2020-01-02,10:20:00,10.81,10.61,10.67,NA
600188,兖州煤业,2020-01-02,10:25:00,10.81,10.61,10.67,NA
600188,兖州煤业,2020-01-02,10:30:00,10.81,10.61,10.7,NA
600188,兖州煤业,2020-01-02,10:35:00,10.81,10.61,10.66,NA
600188,兖州煤业,2020-01-02,10:40:00,10.81,10.61,10.65,NA
600188,兖州煤业,2020-01-02,10:45:00,10.81,10.61,10.69,NA
600188,兖州煤业,2020-01-02,10:50:00,10.81,10.61,10.63,NA
600188,兖州煤业,2020-01-02,10:55:00,10.81,10.58,10.6,NA
600188,兖州煤业,2020-01-02,11:00:00,10.81,10.57,10.6,NA
600188,兖州煤业,2020-01-02,11:05:00,10.81,10.57,10.66,NA
600188,兖州煤业,2020-01-02,11:10:00,10.81,10.57,10.6,NA
600188,兖州煤业,2020-01-02,11:15:00,10.81,10.57,10.66,NA
600188,兖州煤业,2020-01-02,11:20:00,10.81,10.57,10.62,NA
600188,兖州煤业,2020-01-02,11:25:00,10.81,10.57,10.66,NA
600188,兖州煤业,2020-01-02,11:30:00,10.81,10.57,10.61,NA
600188,兖州煤业,2020-01-02,11:35:00,10.81,10.57,10.62,NA
600188,兖州煤业,2020-01-02,13:00:00,10.81,10.57,10.62,NA
600188,兖州煤业,2020-01-02,13:05:00,10.81,10.57,10.65,NA
600188,兖州煤业,2020-01-02,13:10:00,10.81,10.57,10.63,NA
600188,兖州煤业,2020-01-02,13:15:00,10.81,10.57,10.6,NA
600188,兖州煤业,2020-01-02,13:20:00,10.81,10.57,10.58,NA
600188,兖州煤业,2020-01-02,13:25:00,10.81,10.57,10.63,NA
600188,兖州煤业,2020-01-02,13:30:00,10.81,10.57,10.63,NA
600188,兖州煤业,2020-01-02,13:35:00,10.81,10.57,10.61,NA
600188,兖州煤业,2020-01-02,13:40:00,10.81,10.57,10.62,NA
600188,兖州煤业,2020-01-02,13:45:00,10.81,10.57,10.64,NA
600188,兖州煤业,2020-01-02,13:50:00,10.81,10.57,10.65,NA
600188,兖州煤业,2020-01-02,13:55:00,10.81,10.57,10.67,NA
600188,兖州煤业,2020-01-02,14:00:00,10.81,10.57,10.65,NA
600188,兖州煤业,2020-01-02,14:05:00,10.81,10.57,10.63,NA
600188,兖州煤业,2020-01-02,14:10:00,10.81,10.57,10.62,NA
600188,兖州煤业,2020-01-02,14:15:00,10.81,10.57,10.62,NA
600188,兖州煤业,2020-01-02,14:20:00,10.81,10.57,10.65,NA
600188,兖州煤业,2020-01-02,14:25:00,10.81,10.57,10.64,NA
600188,兖州煤业,2020-01-02,14:30:00,10.81,10.57,10.63,NA
600188,兖州煤业,2020-01-02,14:35:00,10.81,10.57,10.62,NA
600188,兖州煤业,2020-01-02,14:40:00,10.81,10.57,10.63,NA
600188,兖州煤业,2020-01-02,14:45:00,10.81,10.57,10.61,NA
600188,兖州煤业,2020-01-02,14:50:00,10.81,10.57,10.59,NA
