观测序号_Nobs,代码_Code,证券名称_Secunm,行情日期_Qdate,标准时间_StdTime,最高价(元)_Hipr,最低价(元)_Lopr,成交价(元)_TPrice,...9
278746,600519,贵州茅台,2017-01-04,13:25:00,346.13,334.6,344.69,NA
278747,600519,贵州茅台,2017-01-04,13:30:00,346.13,334.6,345.45,NA
278748,600519,贵州茅台,2017-01-04,13:35:00,346.13,334.6,345.23,NA
278749,600519,贵州茅台,2017-01-04,13:40:00,346.13,334.6,345.9,NA
278750,600519,贵州茅台,2017-01-04,13:45:00,348,334.6,347.62,NA
278751,600519,贵州茅台,2017-01-04,13:50:00,348,334.6,347.13,NA
278752,600519,贵州茅台,2017-01-04,13:55:00,348,334.6,346.96,NA
278753,600519,贵州茅台,2017-01-04,14:00:00,348,334.6,347.23,NA
278754,600519,贵州茅台,2017-01-04,14:05:00,348.64,334.6,348.6,NA
278755,600519,贵州茅台,2017-01-04,14:10:00,348.68,334.6,348.44,NA
278756,600519,贵州茅台,2017-01-04,14:15:00,348.68,334.6,347.3,NA
278757,600519,贵州茅台,2017-01-04,14:20:00,348.68,334.6,347.52,NA
278758,600519,贵州茅台,2017-01-04,14:25:00,348.68,334.6,347.57,NA
278759,600519,贵州茅台,2017-01-04,14:30:00,348.68,334.6,347.51,NA
278760,600519,贵州茅台,2017-01-04,14:35:00,348.68,334.6,347.86,NA
278761,600519,贵州茅台,2017-01-04,14:40:00,348.86,334.6,348.86,NA
278762,600519,贵州茅台,2017-01-04,14:45:00,349.5,334.6,349.04,NA
278763,600519,贵州茅台,2017-01-04,14:50:00,349.5,334.6,349.2,NA
278764,600519,贵州茅台,2017-01-04,14:55:00,350.14,334.6,350.14,NA
278765,600519,贵州茅台,2017-01-04,15:00:00,352.17,334.6,351.9,NA
278766,600519,贵州茅台,2017-01-04,15:05:00,352.17,334.6,351.91,NA
278767,600519,贵州茅台,2017-01-05,09:20:00,NA,NA,NA,NA
278768,600519,贵州茅台,2017-01-05,09:25:00,NA,NA,NA,NA
278769,600519,贵州茅台,2017-01-05,09:30:00,350,350,350,NA
278770,600519,贵州茅台,2017-01-05,09:35:00,351.45,349.23,349.4,NA
278771,600519,贵州茅台,2017-01-05,09:40:00,351.45,349.23,350.22,NA
278772,600519,贵州茅台,2017-01-05,09:45:00,351.45,349.23,350.09,NA
278773,600519,贵州茅台,2017-01-05,09:50:00,351.45,349.23,350.09,NA
278774,600519,贵州茅台,2017-01-05,09:55:00,351.45,349.23,349.4,NA
278775,600519,贵州茅台,2017-01-05,10:00:00,351.45,348.86,348.88,NA
278776,600519,贵州茅台,2017-01-05,10:05:00,351.45,348.11,348.12,NA
278777,600519,贵州茅台,2017-01-05,10:10:00,351.45,347.51,347.98,NA
278778,600519,贵州茅台,2017-01-05,10:15:00,351.45,347.51,347.99,NA
278779,600519,贵州茅台,2017-01-05,10:20:00,351.45,347.03,347.2,NA
278780,600519,贵州茅台,2017-01-05,10:25:00,351.45,345.6,345.92,NA
278781,600519,贵州茅台,2017-01-05,10:30:00,351.45,345.6,346.22,NA
278782,600519,贵州茅台,2017-01-05,10:35:00,351.45,345.6,346.96,NA
278783,600519,贵州茅台,2017-01-05,10:40:00,351.45,345.6,346.81,NA
278784,600519,贵州茅台,2017-01-05,10:45:00,351.45,345.5,345.51,NA
278785,600519,贵州茅台,2017-01-05,10:50:00,351.45,345.44,346,NA
278786,600519,贵州茅台,2017-01-05,10:55:00,351.45,345.44,346.06,NA
278787,600519,贵州茅台,2017-01-05,11:00:00,351.45,345.44,346.32,NA
278788,600519,贵州茅台,2017-01-05,11:05:00,351.45,345.44,346,NA
278789,600519,贵州茅台,2017-01-05,11:10:00,351.45,345.44,345.99,NA
278790,600519,贵州茅台,2017-01-05,11:15:00,351.45,345.44,346.3,NA
278791,600519,贵州茅台,2017-01-05,11:20:00,351.45,345.44,346.7,NA
278792,600519,贵州茅台,2017-01-05,11:25:00,351.45,345.44,346.54,NA
278793,600519,贵州茅台,2017-01-05,11:30:00,351.45,345.44,346.1,NA
278794,600519,贵州茅台,2017-01-05,13:05:00,351.45,345.44,346.63,NA
278795,600519,贵州茅台,2017-01-05,13:10:00,351.45,345.44,347.45,NA
279553,600519,贵州茅台,2017-01-26,09:20:00,NA,NA,NA,NA
279554,600519,贵州茅台,2017-01-26,09:25:00,NA,NA,NA,NA
279555,600519,贵州茅台,2017-01-26,09:30:00,348.14,348.14,348.14,NA
279556,600519,贵州茅台,2017-01-26,09:35:00,348.8,346.51,347.69,NA
279557,600519,贵州茅台,2017-01-26,09:40:00,348.8,346.51,347.21,NA
279558,600519,贵州茅台,2017-01-26,09:45:00,348.8,344.4,344.87,NA
279559,600519,贵州茅台,2017-01-26,09:50:00,348.8,344.3,344.88,NA
279560,600519,贵州茅台,2017-01-26,09:55:00,348.8,344.3,345.5,NA
279561,600519,贵州茅台,2017-01-26,10:00:00,348.8,344.3,344.6,NA
279562,600519,贵州茅台,2017-01-26,10:05:00,348.8,344.3,345.15,NA
279563,600519,贵州茅台,2017-01-26,10:10:00,348.8,344.3,344.9,NA
279564,600519,贵州茅台,2017-01-26,10:15:00,348.8,344.3,344.96,NA
279565,600519,贵州茅台,2017-01-26,10:20:00,348.8,344.3,345.34,NA
279566,600519,贵州茅台,2017-01-26,10:25:00,348.8,344.3,345.37,NA
279567,600519,贵州茅台,2017-01-26,10:30:00,348.8,344.3,345,NA
279568,600519,贵州茅台,2017-01-26,10:35:00,348.8,344.3,344.85,NA
279569,600519,贵州茅台,2017-01-26,10:40:00,348.8,344.3,344.69,NA
279570,600519,贵州茅台,2017-01-26,10:45:00,348.8,344.01,344.2,NA
279571,600519,贵州茅台,2017-01-26,10:50:00,348.8,343.69,343.69,NA
279572,600519,贵州茅台,2017-01-26,10:55:00,348.8,343.69,344.02,NA
279573,600519,贵州茅台,2017-01-26,11:00:00,348.8,343.43,343.46,NA
279574,600519,贵州茅台,2017-01-26,11:05:00,348.8,341.3,342,NA
279575,600519,贵州茅台,2017-01-26,11:10:00,348.8,341.3,343.1,NA
279576,600519,贵州茅台,2017-01-26,11:15:00,348.8,341.3,343.7,NA
279577,600519,贵州茅台,2017-01-26,11:20:00,348.8,341.3,344.3,NA
279578,600519,贵州茅台,2017-01-26,11:25:00,348.8,341.3,345.3,NA
279579,600519,贵州茅台,2017-01-26,11:30:00,348.8,341.3,345.8,NA
279580,600519,贵州茅台,2017-01-26,11:35:00,348.8,341.3,345.85,NA
279581,600519,贵州茅台,2017-01-26,13:05:00,348.8,341.3,345.3,NA
279582,600519,贵州茅台,2017-01-26,13:10:00,348.8,341.3,345.5,NA
279583,600519,贵州茅台,2017-01-26,13:15:00,348.8,341.3,345.55,NA
279584,600519,贵州茅台,2017-01-26,13:20:00,348.8,341.3,345.21,NA
279585,600519,贵州茅台,2017-01-26,13:25:00,348.8,341.3,345.46,NA
279586,600519,贵州茅台,2017-01-26,13:30:00,348.8,341.3,344.49,NA
279587,600519,贵州茅台,2017-01-26,13:35:00,348.8,341.3,344.72,NA
279588,600519,贵州茅台,2017-01-26,13:40:00,348.8,341.3,344.4,NA
279589,600519,贵州茅台,2017-01-26,13:45:00,348.8,341.3,344.84,NA
279590,600519,贵州茅台,2017-01-26,13:50:00,348.8,341.3,344.99,NA
279591,600519,贵州茅台,2017-01-26,13:55:00,348.8,341.3,345,NA
279592,600519,贵州茅台,2017-01-26,14:00:00,348.8,341.3,344.91,NA
279593,600519,贵州茅台,2017-01-26,14:05:00,348.8,341.3,344.95,NA
279594,600519,贵州茅台,2017-01-26,14:10:00,348.8,341.3,344.37,NA
279595,600519,贵州茅台,2017-01-26,14:15:00,348.8,341.3,343.98,NA
279596,600519,贵州茅台,2017-01-26,14:20:00,348.8,341.3,344,NA
279597,600519,贵州茅台,2017-01-26,14:25:00,348.8,341.3,343.91,NA
279598,600519,贵州茅台,2017-01-26,14:30:00,348.8,341.3,344,NA
279599,600519,贵州茅台,2017-01-26,14:35:00,348.8,341.3,343.98,NA
279600,600519,贵州茅台,2017-01-26,14:40:00,348.8,341.3,345,NA
279601,600519,贵州茅台,2017-01-26,14:45:00,348.8,341.3,344.88,NA
279602,600519,贵州茅台,2017-01-26,14:50:00,348.8,341.3,344.7,NA
279603,600519,贵州茅台,2017-01-26,14:55:00,348.8,341.3,344.46,NA
279604,600519,贵州茅台,2017-01-26,15:00:00,348.8,341.3,344.36,NA
279605,600519,贵州茅台,2017-01-26,15:05:00,348.8,341.3,344.42,NA
279606,600519,贵州茅台,2017-02-03,09:20:00,NA,NA,NA,NA
279607,600519,贵州茅台,2017-02-03,09:25:00,NA,NA,NA,NA
279608,600519,贵州茅台,2017-02-03,09:30:00,346,346,346,NA
279609,600519,贵州茅台,2017-02-03,09:35:00,346.72,345,346.16,NA
279610,600519,贵州茅台,2017-02-03,09:40:00,347.86,345,347.5,NA
279611,600519,贵州茅台,2017-02-03,09:45:00,347.86,345,346.65,NA
279612,600519,贵州茅台,2017-02-03,09:50:00,347.86,345,347,NA
279613,600519,贵州茅台,2017-02-03,09:55:00,347.86,345,347.6,NA
279614,600519,贵州茅台,2017-02-03,10:00:00,347.86,345,347.62,NA
279615,600519,贵州茅台,2017-02-03,10:05:00,348.8,345,348.8,NA
279616,600519,贵州茅台,2017-02-03,10:10:00,349.18,345,348.53,NA
279617,600519,贵州茅台,2017-02-03,10:15:00,349.18,345,349.05,NA
279618,600519,贵州茅台,2017-02-03,10:20:00,349.18,345,348.6,NA
279619,600519,贵州茅台,2017-02-03,10:25:00,349.18,345,348.38,NA
279620,600519,贵州茅台,2017-02-03,10:30:00,349.18,345,348.28,NA
279621,600519,贵州茅台,2017-02-03,10:35:00,349.18,345,347.21,NA
279622,600519,贵州茅台,2017-02-03,10:40:00,349.18,345,347.35,NA
279623,600519,贵州茅台,2017-02-03,10:45:00,349.18,345,346.99,NA
279624,600519,贵州茅台,2017-02-03,10:50:00,349.18,345,346.16,NA
279625,600519,贵州茅台,2017-02-03,10:55:00,349.18,345,346.54,NA
279626,600519,贵州茅台,2017-02-03,11:00:00,349.18,345,346.88,NA
279627,600519,贵州茅台,2017-02-03,11:05:00,349.18,345,346.55,NA
279628,600519,贵州茅台,2017-02-03,11:10:00,349.18,345,346.16,NA
280385,600519,贵州茅台,2017-02-23,14:45:00,365.48,359.76,361.11,NA
280386,600519,贵州茅台,2017-02-23,14:50:00,365.48,359.76,361.4,NA
280387,600519,贵州茅台,2017-02-23,14:55:00,365.48,359.76,361.53,NA
280388,600519,贵州茅台,2017-02-23,15:00:00,365.48,359.76,361.74,NA
280389,600519,贵州茅台,2017-02-23,15:05:00,365.48,359.76,361.7,NA
280390,600519,贵州茅台,2017-02-24,09:20:00,NA,NA,NA,NA
280391,600519,贵州茅台,2017-02-24,09:25:00,NA,NA,NA,NA
280392,600519,贵州茅台,2017-02-24,09:30:00,362,362,362,NA
280393,600519,贵州茅台,2017-02-24,09:35:00,362.89,361.74,362.23,NA
280394,600519,贵州茅台,2017-02-24,09:40:00,362.89,361,361.21,NA
280395,600519,贵州茅台,2017-02-24,09:45:00,362.89,360.55,360.7,NA
280396,600519,贵州茅台,2017-02-24,09:50:00,362.89,360.55,360.57,NA
280397,600519,贵州茅台,2017-02-24,09:55:00,362.89,360.53,360.7,NA
280398,600519,贵州茅台,2017-02-24,10:00:00,362.89,360.53,360.85,NA
280399,600519,贵州茅台,2017-02-24,10:05:00,362.89,360.53,360.63,NA
280400,600519,贵州茅台,2017-02-24,10:10:00,362.89,360.53,360.99,NA
280401,600519,贵州茅台,2017-02-24,10:15:00,362.89,360.53,361,NA
280402,600519,贵州茅台,2017-02-24,10:20:00,362.89,360.53,361.5,NA
280403,600519,贵州茅台,2017-02-24,10:25:00,362.89,360.53,361.45,NA
280404,600519,贵州茅台,2017-02-24,10:30:00,362.89,360.53,361.7,NA
280405,600519,贵州茅台,2017-02-24,10:35:00,362.89,360.53,361.7,NA
280406,600519,贵州茅台,2017-02-24,10:40:00,362.89,360.53,361.63,NA
280407,600519,贵州茅台,2017-02-24,10:45:00,362.89,360.53,361.4,NA
280408,600519,贵州茅台,2017-02-24,10:50:00,362.89,360.53,361.31,NA
280409,600519,贵州茅台,2017-02-24,10:55:00,362.89,360.53,361.3,NA
280410,600519,贵州茅台,2017-02-24,11:00:00,362.89,360.53,360.99,NA
280411,600519,贵州茅台,2017-02-24,11:05:00,362.89,360.53,360.8,NA
280412,600519,贵州茅台,2017-02-24,11:10:00,362.89,360.53,360.8,NA
280413,600519,贵州茅台,2017-02-24,11:15:00,362.89,360.53,360.74,NA
280414,600519,贵州茅台,2017-02-24,11:20:00,362.89,360.53,360.76,NA
280415,600519,贵州茅台,2017-02-24,11:25:00,362.89,360.53,360.8,NA
280416,600519,贵州茅台,2017-02-24,11:30:00,362.89,360.53,360.8,NA
280417,600519,贵州茅台,2017-02-24,13:05:00,362.89,360.5,360.56,NA
280418,600519,贵州茅台,2017-02-24,13:10:00,362.89,360.12,360.2,NA
280419,600519,贵州茅台,2017-02-24,13:15:00,362.89,360.12,360.56,NA
280420,600519,贵州茅台,2017-02-24,13:20:00,362.89,360.12,360.48,NA
280421,600519,贵州茅台,2017-02-24,13:25:00,362.89,360.12,360.48,NA
280422,600519,贵州茅台,2017-02-24,13:30:00,362.89,360.12,360.21,NA
280423,600519,贵州茅台,2017-02-24,13:35:00,362.89,360.12,360.25,NA
280424,600519,贵州茅台,2017-02-24,13:40:00,362.89,360.12,360.3,NA
280425,600519,贵州茅台,2017-02-24,13:45:00,362.89,360.12,360.2,NA
280426,600519,贵州茅台,2017-02-24,13:50:00,362.89,360.05,360.35,NA
280427,600519,贵州茅台,2017-02-24,13:55:00,362.89,360.05,360.2,NA
280428,600519,贵州茅台,2017-02-24,14:00:00,362.89,360.05,360.4,NA
280429,600519,贵州茅台,2017-02-24,14:05:00,362.89,360.05,360.51,NA
280430,600519,贵州茅台,2017-02-24,14:10:00,362.89,360.05,360.76,NA
280431,600519,贵州茅台,2017-02-24,14:15:00,362.89,360.05,361.3,NA
280432,600519,贵州茅台,2017-02-24,14:20:00,362.89,360.05,361.4,NA
280433,600519,贵州茅台,2017-02-24,14:25:00,362.89,360.05,361.68,NA
280434,600519,贵州茅台,2017-02-24,14:30:00,362.89,360.05,361.99,NA
280435,600519,贵州茅台,2017-02-24,14:35:00,362.89,360.05,361.78,NA
280436,600519,贵州茅台,2017-02-24,14:40:00,362.89,360.05,362.1,NA
280437,600519,贵州茅台,2017-02-24,14:45:00,362.89,360.05,362.7,NA
280438,600519,贵州茅台,2017-02-24,14:50:00,362.89,360.05,362.7,NA
280439,600519,贵州茅台,2017-02-24,14:55:00,362.89,360.05,362.5,NA
280440,600519,贵州茅台,2017-02-24,15:00:00,362.89,360.05,362.59,NA
280441,600519,贵州茅台,2017-02-24,15:05:00,362.89,360.05,362.62,NA
280442,600519,贵州茅台,2017-02-27,09:20:00,NA,NA,NA,NA
280443,600519,贵州茅台,2017-02-27,09:25:00,NA,NA,NA,NA
280444,600519,贵州茅台,2017-02-27,09:30:00,362.49,362.49,362.49,NA
280445,600519,贵州茅台,2017-02-27,09:35:00,362.85,361.72,362.8,NA
280446,600519,贵州茅台,2017-02-27,09:40:00,362.85,361.6,361.6,NA
280447,600519,贵州茅台,2017-02-27,09:45:00,362.85,361.39,361.62,NA
280448,600519,贵州茅台,2017-02-27,09:50:00,362.85,361.3,361.31,NA
280449,600519,贵州茅台,2017-02-27,09:55:00,362.85,359.8,360.01,NA
280450,600519,贵州茅台,2017-02-27,10:00:00,362.85,359.8,360.3,NA
280451,600519,贵州茅台,2017-02-27,10:05:00,362.85,359.8,360.03,NA
280452,600519,贵州茅台,2017-02-27,10:10:00,362.85,359.8,360.42,NA
280453,600519,贵州茅台,2017-02-27,10:15:00,362.85,359.8,360.56,NA
280454,600519,贵州茅台,2017-02-27,10:20:00,362.85,359.8,359.8,NA
280455,600519,贵州茅台,2017-02-27,10:25:00,362.85,359.6,360.05,NA
280456,600519,贵州茅台,2017-02-27,10:30:00,362.85,359.6,360.22,NA
280457,600519,贵州茅台,2017-02-27,10:35:00,362.85,359.6,359.94,NA
280458,600519,贵州茅台,2017-02-27,10:40:00,362.85,359.6,360.18,NA
280459,600519,贵州茅台,2017-02-27,10:45:00,362.85,359.6,360.45,NA
280460,600519,贵州茅台,2017-02-27,10:50:00,362.85,359.6,360.35,NA
282049,600519,贵州茅台,2017-04-12,13:05:00,389.31,384.8,387.7,NA
282050,600519,贵州茅台,2017-04-12,13:10:00,389.31,384.8,388.57,NA
282051,600519,贵州茅台,2017-04-12,13:15:00,389.51,384.8,389.49,NA
282052,600519,贵州茅台,2017-04-12,13:20:00,389.68,384.8,389.5,NA
282053,600519,贵州茅台,2017-04-12,13:25:00,389.97,384.8,389.9,NA
282054,600519,贵州茅台,2017-04-12,13:30:00,390.05,384.8,390.05,NA
282055,600519,贵州茅台,2017-04-12,13:35:00,390.22,384.8,390.04,NA
282056,600519,贵州茅台,2017-04-12,13:40:00,390.22,384.8,389.11,NA
282057,600519,贵州茅台,2017-04-12,13:45:00,390.22,384.8,389,NA
282058,600519,贵州茅台,2017-04-12,13:50:00,390.22,384.8,388.95,NA
282059,600519,贵州茅台,2017-04-12,13:55:00,390.22,384.8,389.48,NA
282060,600519,贵州茅台,2017-04-12,14:00:00,390.22,384.8,389.4,NA
282061,600519,贵州茅台,2017-04-12,14:05:00,390.22,384.8,389.17,NA
282062,600519,贵州茅台,2017-04-12,14:10:00,390.22,384.8,389.89,NA
282063,600519,贵州茅台,2017-04-12,14:15:00,390.22,384.8,389.35,NA
282064,600519,贵州茅台,2017-04-12,14:20:00,390.42,384.8,390.28,NA
282065,600519,贵州茅台,2017-04-12,14:25:00,390.42,384.8,390.29,NA
282066,600519,贵州茅台,2017-04-12,14:30:00,391,384.8,390.5,NA
282067,600519,贵州茅台,2017-04-12,14:35:00,391,384.8,390.24,NA
282068,600519,贵州茅台,2017-04-12,14:40:00,391,384.8,389.51,NA
282069,600519,贵州茅台,2017-04-12,14:45:00,391,384.8,389.56,NA
282070,600519,贵州茅台,2017-04-12,14:50:00,391,384.8,389.53,NA
282071,600519,贵州茅台,2017-04-12,14:55:00,391,384.8,389.61,NA
282072,600519,贵州茅台,2017-04-12,15:00:00,391,384.8,390.24,NA
282073,600519,贵州茅台,2017-04-12,15:05:00,391,384.8,390.23,NA
282074,600519,贵州茅台,2017-04-13,09:20:00,NA,NA,NA,NA
282075,600519,贵州茅台,2017-04-13,09:25:00,390.78,390.78,390.78,NA
282076,600519,贵州茅台,2017-04-13,09:35:00,392.58,390.51,392.43,NA
282077,600519,贵州茅台,2017-04-13,09:40:00,392.58,390.51,391.59,NA
282078,600519,贵州茅台,2017-04-13,09:45:00,392.58,390.51,390.98,NA
282079,600519,贵州茅台,2017-04-13,09:50:00,392.58,390.51,391.31,NA
282080,600519,贵州茅台,2017-04-13,09:55:00,392.58,390.51,391.05,NA
282081,600519,贵州茅台,2017-04-13,10:00:00,392.58,390.51,391.21,NA
282082,600519,贵州茅台,2017-04-13,10:05:00,392.58,390.51,391.32,NA
282083,600519,贵州茅台,2017-04-13,10:10:00,394,390.51,394,NA
282084,600519,贵州茅台,2017-04-13,10:15:00,395.89,390.51,395.7,NA
282085,600519,贵州茅台,2017-04-13,10:20:00,395.97,390.51,394.2,NA
282086,600519,贵州茅台,2017-04-13,10:25:00,395.97,390.51,394.33,NA
282087,600519,贵州茅台,2017-04-13,10:30:00,395.97,390.51,395.1,NA
282088,600519,贵州茅台,2017-04-13,10:35:00,395.97,390.51,394.99,NA
282089,600519,贵州茅台,2017-04-13,10:40:00,395.97,390.51,395.14,NA
282090,600519,贵州茅台,2017-04-13,10:45:00,395.97,390.51,395,NA
282091,600519,贵州茅台,2017-04-13,10:50:00,395.97,390.51,394.4,NA
282092,600519,贵州茅台,2017-04-13,10:55:00,395.97,390.51,394.75,NA
282093,600519,贵州茅台,2017-04-13,11:00:00,395.97,390.51,394.8,NA
282094,600519,贵州茅台,2017-04-13,11:05:00,395.97,390.51,394.9,NA
282095,600519,贵州茅台,2017-04-13,11:10:00,395.97,390.51,394.99,NA
282096,600519,贵州茅台,2017-04-13,11:15:00,395.97,390.51,394.9,NA
282097,600519,贵州茅台,2017-04-13,11:20:00,396.3,390.51,396.3,NA
282098,600519,贵州茅台,2017-04-13,11:25:00,397.2,390.51,396.91,NA
282099,600519,贵州茅台,2017-04-13,11:30:00,397.2,390.51,397,NA
282100,600519,贵州茅台,2017-04-13,11:35:00,397.2,390.51,397.03,NA
282101,600519,贵州茅台,2017-04-13,13:05:00,397.5,390.51,397.31,NA
282102,600519,贵州茅台,2017-04-13,13:10:00,397.5,390.51,397.1,NA
282103,600519,贵州茅台,2017-04-13,13:15:00,397.5,390.51,395.9,NA
282104,600519,贵州茅台,2017-04-13,13:20:00,397.5,390.51,396.19,NA
282105,600519,贵州茅台,2017-04-13,13:25:00,397.5,390.51,395.66,NA
282106,600519,贵州茅台,2017-04-13,13:30:00,397.5,390.51,396,NA
282107,600519,贵州茅台,2017-04-13,13:35:00,397.5,390.51,395.75,NA
282108,600519,贵州茅台,2017-04-13,13:40:00,397.5,390.51,395.8,NA
282109,600519,贵州茅台,2017-04-13,13:45:00,397.5,390.51,396.11,NA
282110,600519,贵州茅台,2017-04-13,13:50:00,397.5,390.51,395.61,NA
282111,600519,贵州茅台,2017-04-13,13:55:00,397.5,390.51,395.49,NA
282112,600519,贵州茅台,2017-04-13,14:00:00,397.5,390.51,395.1,NA
282113,600519,贵州茅台,2017-04-13,14:05:00,397.5,390.51,395.12,NA
282114,600519,贵州茅台,2017-04-13,14:10:00,397.5,390.51,395.28,NA
282115,600519,贵州茅台,2017-04-13,14:15:00,397.5,390.51,396.34,NA
282116,600519,贵州茅台,2017-04-13,14:20:00,397.5,390.51,396.3,NA
282117,600519,贵州茅台,2017-04-13,14:25:00,397.5,390.51,396.73,NA
282118,600519,贵州茅台,2017-04-13,14:30:00,397.65,390.51,397.65,NA
282119,600519,贵州茅台,2017-04-13,14:35:00,397.68,390.51,397.49,NA
282120,600519,贵州茅台,2017-04-13,14:40:00,397.68,390.51,397.57,NA
282121,600519,贵州茅台,2017-04-13,14:45:00,397.68,390.51,396.81,NA
282122,600519,贵州茅台,2017-04-13,14:50:00,397.68,390.51,397.4,NA
282123,600519,贵州茅台,2017-04-13,14:55:00,398.51,390.51,398.28,NA
281217,600519,贵州茅台,2017-03-17,14:00:00,384.45,373.1,379.05,NA
281218,600519,贵州茅台,2017-03-17,14:05:00,384.45,373.1,379.8,NA
281219,600519,贵州茅台,2017-03-17,14:10:00,384.45,373.1,379.06,NA
281220,600519,贵州茅台,2017-03-17,14:15:00,384.45,373.1,380.43,NA
281221,600519,贵州茅台,2017-03-17,14:20:00,384.45,373.1,378.55,NA
281222,600519,贵州茅台,2017-03-17,14:25:00,384.45,373.1,377.25,NA
281223,600519,贵州茅台,2017-03-17,14:30:00,384.45,373.1,377.59,NA
281224,600519,贵州茅台,2017-03-17,14:35:00,384.45,373.1,378,NA
281225,600519,贵州茅台,2017-03-17,14:40:00,384.45,373.1,377.96,NA
281226,600519,贵州茅台,2017-03-17,14:45:00,384.45,373.1,377.2,NA
281227,600519,贵州茅台,2017-03-17,14:50:00,384.45,373.1,376.81,NA
281228,600519,贵州茅台,2017-03-17,14:55:00,384.45,373.1,377.66,NA
281229,600519,贵州茅台,2017-03-17,15:00:00,384.45,373.1,378.2,NA
281230,600519,贵州茅台,2017-03-17,15:05:00,384.45,373.1,378.48,NA
281231,600519,贵州茅台,2017-03-20,09:20:00,NA,NA,NA,NA
281232,600519,贵州茅台,2017-03-20,09:25:00,NA,NA,NA,NA
281233,600519,贵州茅台,2017-03-20,09:30:00,380.5,380.5,380.5,NA
281234,600519,贵州茅台,2017-03-20,09:35:00,381.5,379,379.1,NA
281235,600519,贵州茅台,2017-03-20,09:40:00,381.5,378.88,380.49,NA
281236,600519,贵州茅台,2017-03-20,09:45:00,381.5,378.88,381.46,NA
281237,600519,贵州茅台,2017-03-20,09:50:00,381.65,378.88,380.21,NA
281238,600519,贵州茅台,2017-03-20,09:55:00,381.65,378.88,379.5,NA
281239,600519,贵州茅台,2017-03-20,10:00:00,381.65,378.88,379.99,NA
281240,600519,贵州茅台,2017-03-20,10:05:00,381.65,378.88,380.5,NA
281241,600519,贵州茅台,2017-03-20,10:10:00,381.65,378.88,380.72,NA
281242,600519,贵州茅台,2017-03-20,10:15:00,381.65,378.88,381.04,NA
281243,600519,贵州茅台,2017-03-20,10:20:00,381.65,378.88,381.32,NA
281244,600519,贵州茅台,2017-03-20,10:25:00,382.45,378.88,382.3,NA
281245,600519,贵州茅台,2017-03-20,10:30:00,382.6,378.88,382.5,NA
281246,600519,贵州茅台,2017-03-20,10:35:00,383.81,378.88,383.5,NA
281247,600519,贵州茅台,2017-03-20,10:40:00,384.88,378.88,383.99,NA
281248,600519,贵州茅台,2017-03-20,10:45:00,384.88,378.88,383.8,NA
281249,600519,贵州茅台,2017-03-20,10:50:00,384.88,378.88,383.75,NA
281250,600519,贵州茅台,2017-03-20,10:55:00,384.88,378.88,382.79,NA
281251,600519,贵州茅台,2017-03-20,11:00:00,384.88,378.88,382.38,NA
281252,600519,贵州茅台,2017-03-20,11:05:00,384.88,378.88,382.22,NA
281253,600519,贵州茅台,2017-03-20,11:10:00,384.88,378.88,383.06,NA
281254,600519,贵州茅台,2017-03-20,11:15:00,384.88,378.88,382.2,NA
281255,600519,贵州茅台,2017-03-20,11:20:00,384.88,378.88,382,NA
