观测序号_Nobs,代码_Code,证券名称_Secunm,行情日期_Qdate,标准时间_StdTime,最高价(元)_Hipr,最低价(元)_Lopr,成交价(元)_TPrice,...9
266042,600028,中国石化,2019-01-15,13:35:00,5.37,5.3,5.32,NA
266043,600028,中国石化,2019-01-15,13:40:00,5.37,5.3,5.32,NA
266044,600028,中国石化,2019-01-15,13:45:00,5.37,5.3,5.34,NA
266045,600028,中国石化,2019-01-15,13:50:00,5.37,5.3,5.33,NA
266046,600028,中国石化,2019-01-15,13:55:00,5.37,5.3,5.33,NA
266047,600028,中国石化,2019-01-15,14:00:00,5.37,5.3,5.32,NA
266048,600028,中国石化,2019-01-15,14:05:00,5.37,5.3,5.32,NA
266049,600028,中国石化,2019-01-15,14:10:00,5.37,5.3,5.33,NA
266050,600028,中国石化,2019-01-15,14:15:00,5.37,5.3,5.33,NA
266051,600028,中国石化,2019-01-15,14:20:00,5.37,5.3,5.33,NA
266052,600028,中国石化,2019-01-15,14:25:00,5.37,5.3,5.33,NA
266053,600028,中国石化,2019-01-15,14:30:00,5.37,5.3,5.35,NA
266054,600028,中国石化,2019-01-15,14:35:00,5.37,5.3,5.33,NA
266055,600028,中国石化,2019-01-15,14:40:00,5.37,5.3,5.35,NA
266056,600028,中国石化,2019-01-15,14:45:00,5.37,5.3,5.34,NA
266057,600028,中国石化,2019-01-15,14:50:00,5.37,5.3,5.34,NA
266058,600028,中国石化,2019-01-15,14:55:00,5.37,5.3,5.34,NA
266059,600028,中国石化,2019-01-15,15:00:00,5.37,5.3,5.33,NA
266060,600028,中国石化,2019-01-15,15:05:00,5.37,5.3,5.33,NA
266061,600028,中国石化,2019-01-16,09:30:00,5.35,5.35,5.35,NA
266062,600028,中国石化,2019-01-16,09:35:00,5.36,5.33,5.36,NA
266063,600028,中国石化,2019-01-16,09:40:00,5.36,5.33,5.35,NA
266064,600028,中国石化,2019-01-16,09:45:00,5.36,5.33,5.35,NA
266065,600028,中国石化,2019-01-16,09:50:00,5.36,5.33,5.36,NA
266066,600028,中国石化,2019-01-16,09:55:00,5.36,5.33,5.36,NA
266067,600028,中国石化,2019-01-16,10:00:00,5.36,5.33,5.35,NA
266068,600028,中国石化,2019-01-16,10:05:00,5.36,5.33,5.36,NA
266069,600028,中国石化,2019-01-16,10:10:00,5.36,5.33,5.35,NA
266070,600028,中国石化,2019-01-16,10:15:00,5.36,5.33,5.35,NA
266071,600028,中国石化,2019-01-16,10:20:00,5.36,5.33,5.34,NA
266072,600028,中国石化,2019-01-16,10:25:00,5.36,5.33,5.34,NA
266073,600028,中国石化,2019-01-16,10:30:00,5.36,5.33,5.35,NA
266074,600028,中国石化,2019-01-16,10:35:00,5.36,5.33,5.36,NA
266075,600028,中国石化,2019-01-16,10:40:00,5.36,5.33,5.35,NA
266076,600028,中国石化,2019-01-16,10:45:00,5.36,5.33,5.35,NA
266077,600028,中国石化,2019-01-16,10:50:00,5.36,5.33,5.35,NA
266078,600028,中国石化,2019-01-16,10:55:00,5.36,5.33,5.35,NA
266737,600028,中国石化,2019-02-01,15:05:00,5.78,5.7,5.74,NA
266738,600028,中国石化,2019-02-11,09:30:00,5.7,5.7,5.7,NA
266739,600028,中国石化,2019-02-11,09:35:00,5.71,5.68,5.7,NA
266740,600028,中国石化,2019-02-11,09:40:00,5.71,5.68,5.71,NA
266741,600028,中国石化,2019-02-11,09:45:00,5.71,5.68,5.7,NA
266742,600028,中国石化,2019-02-11,09:50:00,5.71,5.63,5.63,NA
266743,600028,中国石化,2019-02-11,09:55:00,5.71,5.6,5.64,NA
266744,600028,中国石化,2019-02-11,10:00:00,5.71,5.6,5.66,NA
266745,600028,中国石化,2019-02-11,10:05:00,5.71,5.6,5.64,NA
266746,600028,中国石化,2019-02-11,10:10:00,5.71,5.6,5.65,NA
266747,600028,中国石化,2019-02-11,10:15:00,5.71,5.6,5.66,NA
266748,600028,中国石化,2019-02-11,10:20:00,5.71,5.6,5.64,NA
266749,600028,中国石化,2019-02-11,10:25:00,5.71,5.6,5.63,NA
266750,600028,中国石化,2019-02-11,10:30:00,5.71,5.6,5.64,NA
266751,600028,中国石化,2019-02-11,10:35:00,5.71,5.6,5.65,NA
266752,600028,中国石化,2019-02-11,10:40:00,5.71,5.6,5.66,NA
266753,600028,中国石化,2019-02-11,10:45:00,5.71,5.6,5.66,NA
266754,600028,中国石化,2019-02-11,10:50:00,5.71,5.6,5.67,NA
266755,600028,中国石化,2019-02-11,10:55:00,5.71,5.6,5.68,NA
266756,600028,中国石化,2019-02-11,11:00:00,5.71,5.6,5.68,NA
266757,600028,中国石化,2019-02-11,11:05:00,5.71,5.6,5.68,NA
266758,600028,中国石化,2019-02-11,11:10:00,5.71,5.6,5.7,NA
266759,600028,中国石化,2019-02-11,11:15:00,5.72,5.6,5.7,NA
266760,600028,中国石化,2019-02-11,11:20:00,5.72,5.6,5.69,NA
266761,600028,中国石化,2019-02-11,11:25:00,5.72,5.6,5.7,NA
266762,600028,中国石化,2019-02-11,11:30:00,5.72,5.6,5.7,NA
266763,600028,中国石化,2019-02-11,11:35:00,5.72,5.6,5.7,NA
266764,600028,中国石化,2019-02-11,13:00:00,5.72,5.6,5.7,NA
266765,600028,中国石化,2019-02-11,13:05:00,5.72,5.6,5.68,NA
266766,600028,中国石化,2019-02-11,13:10:00,5.72,5.6,5.68,NA
266767,600028,中国石化,2019-02-11,13:15:00,5.72,5.6,5.68,NA
266768,600028,中国石化,2019-02-11,13:20:00,5.72,5.6,5.69,NA
266769,600028,中国石化,2019-02-11,13:25:00,5.72,5.6,5.68,NA
266770,600028,中国石化,2019-02-11,13:30:00,5.72,5.6,5.68,NA
266771,600028,中国石化,2019-02-11,13:35:00,5.72,5.6,5.67,NA
266772,600028,中国石化,2019-02-11,13:40:00,5.72,5.6,5.68,NA
266773,600028,中国石化,2019-02-11,13:45:00,5.72,5.6,5.66,NA
266774,600028,中国石化,2019-02-11,13:50:00,5.72,5.6,5.67,NA
266775,600028,中国石化,2019-02-11,13:55:00,5.72,5.6,5.66,NA
266776,600028,中国石化,2019-02-11,14:00:00,5.72,5.6,5.66,NA
266777,600028,中国石化,2019-02-11,14:05:00,5.72,5.6,5.66,NA
266778,600028,中国石化,2019-02-11,14:10:00,5.72,5.6,5.68,NA
266779,600028,中国石化,2019-02-11,14:15:00,5.72,5.6,5.67,NA
266780,600028,中国石化,2019-02-11,14:20:00,5.72,5.6,5.68,NA
266781,600028,中国石化,2019-02-11,14:25:00,5.72,5.6,5.68,NA
266782,600028,中国石化,2019-02-11,14:30:00,5.72,5.6,5.7,NA
268145,600028,中国石化,2019-03-20,09:40:00,6.06,6.04,6.05,NA
268146,600028,中国石化,2019-03-20,09:45:00,6.06,6.04,6.05,NA
268147,600028,中国石化,2019-03-20,09:50:00,6.06,6.04,6.04,NA
268148,600028,中国石化,2019-03-20,09:55:00,6.06,6.04,6.05,NA
268149,600028,中国石化,2019-03-20,10:00:00,6.06,6.02,6.02,NA
268150,600028,中国石化,2019-03-20,10:05:00,6.06,6.02,6.03,NA
268151,600028,中国石化,2019-03-20,10:10:00,6.06,6.02,6.04,NA
268152,600028,中国石化,2019-03-20,10:15:00,6.08,6.02,6.07,NA
268153,600028,中国石化,2019-03-20,10:20:00,6.08,6.02,6.05,NA
268154,600028,中国石化,2019-03-20,10:25:00,6.08,6.02,6.07,NA
268155,600028,中国石化,2019-03-20,10:30:00,6.08,6.02,6.07,NA
268156,600028,中国石化,2019-03-20,10:35:00,6.08,6.02,6.07,NA
268157,600028,中国石化,2019-03-20,10:40:00,6.08,6.02,6.06,NA
268158,600028,中国石化,2019-03-20,10:45:00,6.08,6.02,6.06,NA
268159,600028,中国石化,2019-03-20,10:50:00,6.08,6.02,6.06,NA
268160,600028,中国石化,2019-03-20,10:55:00,6.08,6.02,6.05,NA
268161,600028,中国石化,2019-03-20,11:00:00,6.08,6.02,6.06,NA
268162,600028,中国石化,2019-03-20,11:05:00,6.08,6.02,6.04,NA
268163,600028,中国石化,2019-03-20,11:10:00,6.08,6.02,6.04,NA
268164,600028,中国石化,2019-03-20,11:15:00,6.08,6.02,6.02,NA
268165,600028,中国石化,2019-03-20,11:20:00,6.08,6.01,6.01,NA
268166,600028,中国石化,2019-03-20,11:25:00,6.08,5.99,5.99,NA
268167,600028,中国石化,2019-03-20,11:30:00,6.08,5.98,6,NA
268168,600028,中国石化,2019-03-20,11:35:00,6.08,5.98,6,NA
268169,600028,中国石化,2019-03-20,13:00:00,6.08,5.98,6,NA
268170,600028,中国石化,2019-03-20,13:05:00,6.08,5.98,6,NA
268171,600028,中国石化,2019-03-20,13:10:00,6.08,5.98,6,NA
268172,600028,中国石化,2019-03-20,13:15:00,6.08,5.98,5.99,NA
268173,600028,中国石化,2019-03-20,13:20:00,6.08,5.98,6,NA
268174,600028,中国石化,2019-03-20,13:25:00,6.08,5.98,5.99,NA
268175,600028,中国石化,2019-03-20,13:30:00,6.08,5.97,5.99,NA
268176,600028,中国石化,2019-03-20,13:35:00,6.08,5.97,5.98,NA
268177,600028,中国石化,2019-03-20,13:40:00,6.08,5.97,5.99,NA
268849,600028,中国石化,2019-04-10,09:50:00,5.94,5.87,5.89,NA
268850,600028,中国石化,2019-04-10,09:55:00,5.94,5.87,5.87,NA
268851,600028,中国石化,2019-04-10,10:00:00,5.94,5.87,5.88,NA
268852,600028,中国石化,2019-04-10,10:05:00,5.94,5.87,5.88,NA
268853,600028,中国石化,2019-04-10,10:10:00,5.94,5.86,5.86,NA
268854,600028,中国石化,2019-04-10,10:15:00,5.94,5.85,5.86,NA
268855,600028,中国石化,2019-04-10,10:20:00,5.94,5.85,5.87,NA
268856,600028,中国石化,2019-04-10,10:25:00,5.94,5.85,5.86,NA
268857,600028,中国石化,2019-04-10,10:30:00,5.94,5.85,5.86,NA
268858,600028,中国石化,2019-04-10,10:35:00,5.94,5.85,5.86,NA
268859,600028,中国石化,2019-04-10,10:40:00,5.94,5.85,5.85,NA
268860,600028,中国石化,2019-04-10,10:45:00,5.94,5.85,5.86,NA
268861,600028,中国石化,2019-04-10,10:50:00,5.94,5.85,5.88,NA
268862,600028,中国石化,2019-04-10,10:55:00,5.94,5.85,5.88,NA
268863,600028,中国石化,2019-04-10,11:00:00,5.94,5.85,5.87,NA
268864,600028,中国石化,2019-04-10,11:05:00,5.94,5.85,5.87,NA
268865,600028,中国石化,2019-04-10,11:10:00,5.94,5.85,5.88,NA
268866,600028,中国石化,2019-04-10,11:15:00,5.94,5.85,5.87,NA
268867,600028,中国石化,2019-04-10,11:20:00,5.94,5.85,5.87,NA
268868,600028,中国石化,2019-04-10,11:25:00,5.94,5.85,5.87,NA
268869,600028,中国石化,2019-04-10,11:30:00,5.94,5.85,5.87,NA
268870,600028,中国石化,2019-04-10,11:35:00,5.94,5.85,5.86,NA
265545,600028,中国石化,2019-01-02,09:30:00,5.1,5.1,5.1,NA
265546,600028,中国石化,2019-01-02,09:35:00,5.11,5.06,5.08,NA
265547,600028,中国石化,2019-01-02,09:40:00,5.11,5.06,5.08,NA
265548,600028,中国石化,2019-01-02,09:45:00,5.11,5.06,5.07,NA
265549,600028,中国石化,2019-01-02,09:50:00,5.11,5.04,5.06,NA
265550,600028,中国石化,2019-01-02,09:55:00,5.11,5.04,5.05,NA
265551,600028,中国石化,2019-01-02,10:00:00,5.11,5.04,5.05,NA
265552,600028,中国石化,2019-01-02,10:05:00,5.11,5.04,5.05,NA
265553,600028,中国石化,2019-01-02,10:10:00,5.11,5.04,5.04,NA
265554,600028,中国石化,2019-01-02,10:15:00,5.11,5.03,5.04,NA
265555,600028,中国石化,2019-01-02,10:20:00,5.11,5.03,5.05,NA
265556,600028,中国石化,2019-01-02,10:25:00,5.11,5.03,5.04,NA
265557,600028,中国石化,2019-01-02,10:30:00,5.11,5.03,5.04,NA
265558,600028,中国石化,2019-01-02,10:35:00,5.11,5.02,5.03,NA
265559,600028,中国石化,2019-01-02,10:40:00,5.11,5.02,5.03,NA
265560,600028,中国石化,2019-01-02,10:45:00,5.11,5.02,5.03,NA
265561,600028,中国石化,2019-01-02,10:50:00,5.11,5.02,5.02,NA
269553,600028,中国石化,2019-04-29,14:35:00,5.7,5.62,5.69,NA
269554,600028,中国石化,2019-04-29,14:40:00,5.7,5.62,5.67,NA
269555,600028,中国石化,2019-04-29,14:45:00,5.7,5.62,5.67,NA
269556,600028,中国石化,2019-04-29,14:50:00,5.7,5.62,5.66,NA
269557,600028,中国石化,2019-04-29,14:55:00,5.7,5.62,5.66,NA
269558,600028,中国石化,2019-04-29,15:00:00,5.7,5.62,5.67,NA
269559,600028,中国石化,2019-04-29,15:05:00,5.7,5.62,5.66,NA
269560,600028,中国石化,2019-04-30,09:30:00,5.62,5.62,5.62,NA
269561,600028,中国石化,2019-04-30,09:35:00,5.65,5.61,5.64,NA
269562,600028,中国石化,2019-04-30,09:40:00,5.65,5.61,5.64,NA
269563,600028,中国石化,2019-04-30,09:45:00,5.65,5.61,5.65,NA
269564,600028,中国石化,2019-04-30,09:50:00,5.65,5.61,5.64,NA
269565,600028,中国石化,2019-04-30,09:55:00,5.65,5.61,5.65,NA
269566,600028,中国石化,2019-04-30,10:00:00,5.65,5.61,5.65,NA
269567,600028,中国石化,2019-04-30,10:05:00,5.65,5.61,5.65,NA
269568,600028,中国石化,2019-04-30,10:10:00,5.65,5.61,5.65,NA
269569,600028,中国石化,2019-04-30,10:15:00,5.65,5.61,5.64,NA
269570,600028,中国石化,2019-04-30,10:20:00,5.66,5.61,5.65,NA
269571,600028,中国石化,2019-04-30,10:25:00,5.66,5.61,5.64,NA
269572,600028,中国石化,2019-04-30,10:30:00,5.66,5.61,5.66,NA
269573,600028,中国石化,2019-04-30,10:35:00,5.67,5.61,5.67,NA
269574,600028,中国石化,2019-04-30,10:40:00,5.67,5.61,5.66,NA
269575,600028,中国石化,2019-04-30,10:45:00,5.67,5.61,5.66,NA
269576,600028,中国石化,2019-04-30,10:50:00,5.68,5.61,5.68,NA
269577,600028,中国石化,2019-04-30,10:55:00,5.69,5.61,5.69,NA
269578,600028,中国石化,2019-04-30,11:00:00,5.69,5.61,5.68,NA
269579,600028,中国石化,2019-04-30,11:05:00,5.69,5.61,5.68,NA
269580,600028,中国石化,2019-04-30,11:10:00,5.69,5.61,5.68,NA
269581,600028,中国石化,2019-04-30,11:15:00,5.69,5.61,5.67,NA
269582,600028,中国石化,2019-04-30,11:20:00,5.69,5.61,5.67,NA
269583,600028,中国石化,2019-04-30,11:25:00,5.69,5.61,5.68,NA
269584,600028,中国石化,2019-04-30,11:30:00,5.69,5.61,5.68,NA
269585,600028,中国石化,2019-04-30,11:35:00,5.69,5.61,5.68,NA
269586,600028,中国石化,2019-04-30,13:00:00,5.69,5.61,5.68,NA
269587,600028,中国石化,2019-04-30,13:05:00,5.69,5.61,5.67,NA
269588,600028,中国石化,2019-04-30,13:10:00,5.69,5.61,5.67,NA
269589,600028,中国石化,2019-04-30,13:15:00,5.69,5.61,5.68,NA
269590,600028,中国石化,2019-04-30,13:20:00,5.69,5.61,5.67,NA
269591,600028,中国石化,2019-04-30,13:25:00,5.69,5.61,5.68,NA
269592,600028,中国石化,2019-04-30,13:30:00,5.69,5.61,5.69,NA
269593,600028,中国石化,2019-04-30,13:35:00,5.69,5.61,5.68,NA
269594,600028,中国石化,2019-04-30,13:40:00,5.69,5.61,5.68,NA
269595,600028,中国石化,2019-04-30,13:45:00,5.69,5.61,5.69,NA
269596,600028,中国石化,2019-04-30,13:50:00,5.69,5.61,5.67,NA
269597,600028,中国石化,2019-04-30,13:55:00,5.69,5.61,5.67,NA
269598,600028,中国石化,2019-04-30,14:00:00,5.69,5.61,5.68,NA
270257,600028,中国石化,2019-05-22,11:15:00,5.49,5.44,5.48,NA
270258,600028,中国石化,2019-05-22,11:20:00,5.49,5.44,5.48,NA
270259,600028,中国石化,2019-05-22,11:25:00,5.49,5.44,5.48,NA
270260,600028,中国石化,2019-05-22,11:30:00,5.49,5.44,5.48,NA
270261,600028,中国石化,2019-05-22,11:35:00,5.49,5.44,5.47,NA
270262,600028,中国石化,2019-05-22,13:00:00,5.49,5.44,5.47,NA
270263,600028,中国石化,2019-05-22,13:05:00,5.49,5.44,5.48,NA
270264,600028,中国石化,2019-05-22,13:10:00,5.49,5.44,5.48,NA
270265,600028,中国石化,2019-05-22,13:15:00,5.49,5.44,5.47,NA
270266,600028,中国石化,2019-05-22,13:20:00,5.49,5.44,5.47,NA
270267,600028,中国石化,2019-05-22,13:25:00,5.49,5.44,5.47,NA
270268,600028,中国石化,2019-05-22,13:30:00,5.49,5.44,5.47,NA
270269,600028,中国石化,2019-05-22,13:35:00,5.49,5.44,5.46,NA
270270,600028,中国石化,2019-05-22,13:40:00,5.49,5.44,5.47,NA
270271,600028,中国石化,2019-05-22,13:45:00,5.49,5.44,5.45,NA
270272,600028,中国石化,2019-05-22,13:50:00,5.49,5.44,5.46,NA
270273,600028,中国石化,2019-05-22,13:55:00,5.49,5.44,5.45,NA
270274,600028,中国石化,2019-05-22,14:00:00,5.49,5.44,5.46,NA
270275,600028,中国石化,2019-05-22,14:05:00,5.49,5.44,5.45,NA
270276,600028,中国石化,2019-05-22,14:10:00,5.49,5.44,5.45,NA
270277,600028,中国石化,2019-05-22,14:15:00,5.49,5.44,5.44,NA
270278,600028,中国石化,2019-05-22,14:20:00,5.49,5.44,5.45,NA
270279,600028,中国石化,2019-05-22,14:25:00,5.49,5.44,5.46,NA
270280,600028,中国石化,2019-05-22,14:30:00,5.49,5.44,5.45,NA
270281,600028,中国石化,2019-05-22,14:35:00,5.49,5.44,5.45,NA
270282,600028,中国石化,2019-05-22,14:40:00,5.49,5.44,5.45,NA
270283,600028,中国石化,2019-05-22,14:45:00,5.49,5.44,5.46,NA
270284,600028,中国石化,2019-05-22,14:50:00,5.49,5.44,5.46,NA
270285,600028,中国石化,2019-05-22,14:55:00,5.49,5.44,5.46,NA
270286,600028,中国石化,2019-05-22,15:00:00,5.49,5.44,5.45,NA
270287,600028,中国石化,2019-05-22,15:05:00,5.49,5.44,5.45,NA
270288,600028,中国石化,2019-05-23,09:30:00,5.43,5.43,5.43,NA
270289,600028,中国石化,2019-05-23,09:35:00,5.44,5.42,5.42,NA
270290,600028,中国石化,2019-05-23,09:40:00,5.44,5.41,5.42,NA
270291,600028,中国石化,2019-05-23,09:45:00,5.44,5.41,5.42,NA
270292,600028,中国石化,2019-05-23,09:50:00,5.44,5.41,5.42,NA
270293,600028,中国石化,2019-05-23,09:55:00,5.44,5.41,5.42,NA
270294,600028,中国石化,2019-05-23,10:00:00,5.44,5.41,5.41,NA
270295,600028,中国石化,2019-05-23,10:05:00,5.44,5.41,5.42,NA
270296,600028,中国石化,2019-05-23,10:10:00,5.44,5.41,5.41,NA
270297,600028,中国石化,2019-05-23,10:15:00,5.44,5.41,5.41,NA
270298,600028,中国石化,2019-05-23,10:20:00,5.44,5.41,5.41,NA
270299,600028,中国石化,2019-05-23,10:25:00,5.44,5.41,5.42,NA
270300,600028,中国石化,2019-05-23,10:30:00,5.44,5.41,5.43,NA
270301,600028,中国石化,2019-05-23,10:35:00,5.44,5.41,5.43,NA
270302,600028,中国石化,2019-05-23,10:40:00,5.44,5.41,5.44,NA
270961,600028,中国石化,2019-06-11,15:05:00,5.31,5.25,5.3,NA
270962,600028,中国石化,2019-06-12,09:30:00,5.27,5.27,5.27,NA
270963,600028,中国石化,2019-06-12,09:35:00,5.28,5.25,5.26,NA
270964,600028,中国石化,2019-06-12,09:40:00,5.28,5.25,5.26,NA
270965,600028,中国石化,2019-06-12,09:45:00,5.28,5.25,5.26,NA
270966,600028,中国石化,2019-06-12,09:50:00,5.28,5.25,5.27,NA
270967,600028,中国石化,2019-06-12,09:55:00,5.28,5.25,5.26,NA
270968,600028,中国石化,2019-06-12,10:00:00,5.28,5.25,5.26,NA
270969,600028,中国石化,2019-06-12,10:05:00,5.28,5.25,5.26,NA
270970,600028,中国石化,2019-06-12,10:10:00,5.28,5.25,5.26,NA
270971,600028,中国石化,2019-06-12,10:15:00,5.28,5.25,5.27,NA
270972,600028,中国石化,2019-06-12,10:20:00,5.28,5.25,5.27,NA
270973,600028,中国石化,2019-06-12,10:25:00,5.28,5.25,5.26,NA
270974,600028,中国石化,2019-06-12,10:30:00,5.28,5.25,5.26,NA
270975,600028,中国石化,2019-06-12,10:35:00,5.28,5.25,5.26,NA
270976,600028,中国石化,2019-06-12,10:40:00,5.28,5.25,5.26,NA
270977,600028,中国石化,2019-06-12,10:45:00,5.28,5.25,5.25,NA
271665,600028,中国石化,2019-07-01,13:05:00,5.51,5.47,5.48,NA
271666,600028,中国石化,2019-07-01,13:10:00,5.51,5.47,5.47,NA
271667,600028,中国石化,2019-07-01,13:15:00,5.51,5.47,5.48,NA
271668,600028,中国石化,2019-07-01,13:20:00,5.51,5.47,5.47,NA
271669,600028,中国石化,2019-07-01,13:25:00,5.51,5.47,5.47,NA
271670,600028,中国石化,2019-07-01,13:30:00,5.51,5.47,5.48,NA
271671,600028,中国石化,2019-07-01,13:35:00,5.51,5.47,5.47,NA
271672,600028,中国石化,2019-07-01,13:40:00,5.51,5.47,5.47,NA
271673,600028,中国石化,2019-07-01,13:45:00,5.51,5.47,5.48,NA
271674,600028,中国石化,2019-07-01,13:50:00,5.51,5.47,5.48,NA
271675,600028,中国石化,2019-07-01,13:55:00,5.51,5.47,5.47,NA
271676,600028,中国石化,2019-07-01,14:00:00,5.51,5.47,5.47,NA
271677,600028,中国石化,2019-07-01,14:05:00,5.51,5.47,5.48,NA
271678,600028,中国石化,2019-07-01,14:10:00,5.51,5.47,5.47,NA
271679,600028,中国石化,2019-07-01,14:15:00,5.51,5.47,5.48,NA
271680,600028,中国石化,2019-07-01,14:20:00,5.51,5.47,5.48,NA
271681,600028,中国石化,2019-07-01,14:25:00,5.51,5.47,5.48,NA
271682,600028,中国石化,2019-07-01,14:30:00,5.51,5.47,5.49,NA
271683,600028,中国石化,2019-07-01,14:35:00,5.51,5.47,5.48,NA
271684,600028,中国石化,2019-07-01,14:40:00,5.51,5.47,5.47,NA
271685,600028,中国石化,2019-07-01,14:45:00,5.51,5.47,5.48,NA
271686,600028,中国石化,2019-07-01,14:50:00,5.51,5.47,5.48,NA
271687,600028,中国石化,2019-07-01,14:55:00,5.51,5.47,5.48,NA
271688,600028,中国石化,2019-07-01,15:00:00,5.51,5.47,5.48,NA
271689,600028,中国石化,2019-07-01,15:05:00,5.51,5.47,5.48,NA
271690,600028,中国石化,2019-07-02,09:30:00,5.47,5.47,5.47,NA
271691,600028,中国石化,2019-07-02,09:35:00,5.48,5.45,5.45,NA
271692,600028,中国石化,2019-07-02,09:40:00,5.48,5.43,5.44,NA
271693,600028,中国石化,2019-07-02,09:45:00,5.48,5.43,5.46,NA
271694,600028,中国石化,2019-07-02,09:50:00,5.48,5.43,5.46,NA
271695,600028,中国石化,2019-07-02,09:55:00,5.48,5.43,5.45,NA
271696,600028,中国石化,2019-07-02,10:00:00,5.48,5.43,5.45,NA
271697,600028,中国石化,2019-07-02,10:05:00,5.48,5.43,5.45,NA
271698,600028,中国石化,2019-07-02,10:10:00,5.48,5.43,5.45,NA
271699,600028,中国石化,2019-07-02,10:15:00,5.48,5.43,5.44,NA
271700,600028,中国石化,2019-07-02,10:20:00,5.48,5.43,5.45,NA
271701,600028,中国石化,2019-07-02,10:25:00,5.48,5.43,5.45,NA
271702,600028,中国石化,2019-07-02,10:30:00,5.48,5.43,5.45,NA
271703,600028,中国石化,2019-07-02,10:35:00,5.48,5.43,5.45,NA
271704,600028,中国石化,2019-07-02,10:40:00,5.48,5.43,5.45,NA
271705,600028,中国石化,2019-07-02,10:45:00,5.48,5.43,5.45,NA
271706,600028,中国石化,2019-07-02,10:50:00,5.48,5.43,5.45,NA
271707,600028,中国石化,2019-07-02,10:55:00,5.48,5.43,5.45,NA
271708,600028,中国石化,2019-07-02,11:00:00,5.48,5.43,5.44,NA
271709,600028,中国石化,2019-07-02,11:05:00,5.48,5.43,5.44,NA
271710,600028,中国石化,2019-07-02,11:10:00,5.48,5.43,5.43,NA
272369,600028,中国石化,2019-07-19,09:45:00,5.26,5.24,5.25,NA
272370,600028,中国石化,2019-07-19,09:50:00,5.27,5.24,5.26,NA
272371,600028,中国石化,2019-07-19,09:55:00,5.27,5.24,5.27,NA
272372,600028,中国石化,2019-07-19,10:00:00,5.29,5.24,5.27,NA
272373,600028,中国石化,2019-07-19,10:05:00,5.3,5.24,5.29,NA
272374,600028,中国石化,2019-07-19,10:10:00,5.31,5.24,5.3,NA
272375,600028,中国石化,2019-07-19,10:15:00,5.31,5.24,5.29,NA
272376,600028,中国石化,2019-07-19,10:20:00,5.31,5.24,5.28,NA
272377,600028,中国石化,2019-07-19,10:25:00,5.31,5.24,5.28,NA
272378,600028,中国石化,2019-07-19,10:30:00,5.31,5.24,5.28,NA
272379,600028,中国石化,2019-07-19,10:35:00,5.31,5.24,5.3,NA
272380,600028,中国石化,2019-07-19,10:40:00,5.31,5.24,5.29,NA
272381,600028,中国石化,2019-07-19,10:45:00,5.31,5.24,5.3,NA
272382,600028,中国石化,2019-07-19,10:50:00,5.31,5.24,5.3,NA
272383,600028,中国石化,2019-07-19,10:55:00,5.31,5.24,5.29,NA
272384,600028,中国石化,2019-07-19,11:00:00,5.31,5.24,5.29,NA
272385,600028,中国石化,2019-07-19,11:05:00,5.31,5.24,5.3,NA
273073,600028,中国石化,2019-08-07,13:25:00,5.01,4.95,4.98,NA
273074,600028,中国石化,2019-08-07,13:30:00,5.01,4.95,5,NA
