代码_Code,证券名称_Secunm,行情日期_Qdate,标准时间_StdTime,最高价(元)_Hipr,最低价(元)_Lopr,成交价(元)_TPrice,...8
000005,商业指数,2017-01-03,09:30:00,4131.973,4131.973,4131.973,NA
000005,商业指数,2017-01-03,09:35:00,4139.738,4131.973,4132.599,NA
000005,商业指数,2017-01-03,09:40:00,4139.738,4131.973,4135.488,NA
000005,商业指数,2017-01-03,09:45:00,4150.618,4131.973,4150.618,NA
000005,商业指数,2017-01-03,09:50:00,4156.191,4131.973,4156.191,NA
000005,商业指数,2017-01-03,09:55:00,4164.692,4131.973,4159.094,NA
000005,商业指数,2017-01-03,10:00:00,4164.692,4131.973,4160.368,NA
000005,商业指数,2017-01-03,10:05:00,4164.692,4131.973,4155.073,NA
000005,商业指数,2017-01-03,10:10:00,4164.692,4131.973,4158.133,NA
000005,商业指数,2017-01-03,10:15:00,4164.692,4131.973,4159.989,NA
000005,商业指数,2017-01-03,10:20:00,4164.692,4131.973,4157.566,NA
000005,商业指数,2017-01-03,10:25:00,4164.692,4131.973,4162.137,NA
000005,商业指数,2017-01-03,10:30:00,4168.944,4131.973,4168.944,NA
000005,商业指数,2017-01-03,10:35:00,4171.014,4131.973,4168.399,NA
000005,商业指数,2017-01-03,10:40:00,4171.014,4131.973,4164.736,NA
000005,商业指数,2017-01-03,10:45:00,4171.014,4131.973,4166.269,NA
000005,商业指数,2017-01-03,10:50:00,4171.014,4131.973,4164.409,NA
000005,商业指数,2017-01-03,10:55:00,4171.014,4131.973,4163.247,NA
000005,商业指数,2017-01-03,11:00:00,4171.014,4131.973,4160.425,NA
000005,商业指数,2017-01-03,11:05:00,4171.014,4131.973,4161.901,NA
000005,商业指数,2017-01-03,11:10:00,4171.014,4131.973,4163.536,NA
000005,商业指数,2017-01-03,11:15:00,4171.014,4131.973,4162.286,NA
000005,商业指数,2017-01-03,11:20:00,4171.014,4131.973,4159.091,NA
000005,商业指数,2017-01-03,11:25:00,4171.014,4131.973,4156.657,NA
000005,商业指数,2017-01-03,11:30:00,4171.014,4131.973,4158.347,NA
000005,商业指数,2017-01-03,11:35:00,4171.014,4131.973,4158.543,NA
000005,商业指数,2017-01-03,13:05:00,4171.014,4131.973,4161.076,NA
000005,商业指数,2017-01-03,13:10:00,4171.014,4131.973,4162.028,NA
000005,商业指数,2017-01-03,13:15:00,4171.014,4131.973,4162.751,NA
000005,商业指数,2017-01-03,13:20:00,4171.014,4131.973,4164.196,NA
000005,商业指数,2017-01-03,13:25:00,4171.014,4131.973,4161.872,NA
000005,商业指数,2017-01-03,13:30:00,4171.014,4131.973,4164.057,NA
000005,商业指数,2017-01-03,13:35:00,4171.014,4131.973,4167.265,NA
000005,商业指数,2017-01-03,13:40:00,4171.014,4131.973,4165.726,NA
000005,商业指数,2017-01-03,13:45:00,4171.014,4131.973,4167.991,NA
000005,商业指数,2017-01-03,13:50:00,4172.137,4131.973,4171.307,NA
000005,商业指数,2017-01-03,13:55:00,4172.137,4131.973,4168.871,NA
000005,商业指数,2017-01-03,14:00:00,4172.137,4131.973,4169.35,NA
000005,商业指数,2017-01-03,14:05:00,4172.137,4131.973,4166.119,NA
000005,商业指数,2017-01-03,14:10:00,4172.137,4131.973,4165.991,NA
000005,商业指数,2017-01-03,14:15:00,4172.137,4131.973,4167.3,NA
000005,商业指数,2017-01-03,14:20:00,4172.137,4131.973,4167.401,NA
000005,商业指数,2017-01-03,14:25:00,4172.496,4131.973,4171.777,NA
000005,商业指数,2017-01-03,14:30:00,4173.651,4131.973,4173.389,NA
000005,商业指数,2017-01-03,14:35:00,4174.583,4131.973,4174.125,NA
000005,商业指数,2017-01-03,14:40:00,4175.168,4131.973,4172.983,NA
000005,商业指数,2017-01-03,14:45:00,4175.168,4131.973,4168.489,NA
000005,商业指数,2017-01-03,14:50:00,4175.168,4131.973,4169.388,NA
