代码_Code,证券名称_Secunm,行情日期_Qdate,标准时间_StdTime,最高价(元)_Hipr,最低价(元)_Lopr,成交价(元)_TPrice,...8
000001,上证指数,2019-01-02,09:05:00,0,NA,2493.8962,NA
000001,上证指数,2019-01-02,09:10:00,0,NA,2493.8962,NA
000001,上证指数,2019-01-02,09:15:00,0,NA,2493.8962,NA
000001,上证指数,2019-01-02,09:20:00,0,NA,2493.8962,NA
000001,上证指数,2019-01-02,09:25:00,0,NA,2493.8962,NA
000001,上证指数,2019-01-02,09:30:00,2497.8805,2497.8805,2497.8805,NA
000001,上证指数,2019-01-02,09:35:00,2500.2783,2490.7807,2490.7807,NA
000001,上证指数,2019-01-02,09:40:00,2500.2783,2485.4853,2485.4853,NA
000001,上证指数,2019-01-02,09:45:00,2500.2783,2480.4218,2481.1428,NA
000001,上证指数,2019-01-02,09:50:00,2500.2783,2474.6856,2478.5987,NA
000001,上证指数,2019-01-02,09:55:00,2500.2783,2472.3487,2472.3592,NA
000001,上证指数,2019-01-02,10:00:00,2500.2783,2467.491,2468.4003,NA
000001,上证指数,2019-01-02,10:05:00,2500.2783,2467.1171,2470.8525,NA
000001,上证指数,2019-01-02,10:10:00,2500.2783,2467.1171,2468.9668,NA
000001,上证指数,2019-01-02,10:15:00,2500.2783,2465.8026,2469.2896,NA
000001,上证指数,2019-01-02,10:20:00,2500.2783,2465.8026,2470.5525,NA
000001,上证指数,2019-01-02,10:25:00,2500.2783,2465.8026,2470.9289,NA
000001,上证指数,2019-01-02,10:30:00,2500.2783,2465.8026,2468.6295,NA
000001,上证指数,2019-01-02,10:35:00,2500.2783,2465.2964,2465.7413,NA
000001,上证指数,2019-01-02,10:40:00,2500.2783,2462.9208,2463.1405,NA
000001,上证指数,2019-01-02,10:45:00,2500.2783,2462.6598,2468.2641,NA
000001,上证指数,2019-01-02,10:50:00,2500.2783,2462.6598,2468.6799,NA
000001,上证指数,2019-01-02,10:55:00,2500.2783,2462.6598,2467.9375,NA
000001,上证指数,2019-01-02,11:00:00,2500.2783,2462.6598,2468.6651,NA
000001,上证指数,2019-01-02,11:05:00,2500.2783,2462.6598,2467.5594,NA
000001,上证指数,2019-01-02,11:10:00,2500.2783,2462.6598,2466.3378,NA
000001,上证指数,2019-01-02,11:15:00,2500.2783,2462.6598,2468.0338,NA
000001,上证指数,2019-01-02,11:20:00,2500.2783,2462.6598,2467.6986,NA
000001,上证指数,2019-01-02,11:25:00,2500.2783,2462.6598,2468.841,NA
000001,上证指数,2019-01-02,11:30:00,2500.2783,2462.6598,2468.2113,NA
000001,上证指数,2019-01-02,11:35:00,2500.2783,2462.6598,2468.81,NA
000001,上证指数,2019-01-02,13:00:00,2500.2783,2462.6598,2468.81,NA
000001,上证指数,2019-01-02,13:05:00,2500.2783,2462.6598,2467.1654,NA
000001,上证指数,2019-01-02,13:10:00,2500.2783,2462.6598,2465.9161,NA
000001,上证指数,2019-01-02,13:15:00,2500.2783,2462.6598,2465.2313,NA
000001,上证指数,2019-01-02,13:20:00,2500.2783,2461.7755,2462.3316,NA
000001,上证指数,2019-01-02,13:25:00,2500.2783,2461.0497,2461.6283,NA
000001,上证指数,2019-01-02,13:30:00,2500.2783,2460.5186,2461.7917,NA
000001,上证指数,2019-01-02,13:35:00,2500.2783,2456.8167,2457.4908,NA
000001,上证指数,2019-01-02,13:40:00,2500.2783,2456.8167,2461.8084,NA
000001,上证指数,2019-01-02,13:45:00,2500.2783,2456.8167,2461.948,NA
000001,上证指数,2019-01-02,13:50:00,2500.2783,2456.8167,2460.6256,NA
000001,上证指数,2019-01-02,13:55:00,2500.2783,2456.8167,2461.4422,NA
000001,上证指数,2019-01-02,14:00:00,2500.2783,2456.7348,2457.8267,NA
