代码_Code,证券名称_Secunm,行情日期_Qdate,标准时间_StdTime,最高价(元)_Hipr,最低价(元)_Lopr,成交价(元)_TPrice,...8
000004,工业指数,2019-01-02,09:05:00,0,NA,1953.1267,NA
000004,工业指数,2019-01-02,09:10:00,0,NA,1953.1267,NA
000004,工业指数,2019-01-02,09:15:00,0,NA,1953.1267,NA
000004,工业指数,2019-01-02,09:20:00,0,NA,1953.1267,NA
000004,工业指数,2019-01-02,09:25:00,0,NA,1953.1267,NA
000004,工业指数,2019-01-02,09:30:00,1957.9866,1957.9866,1957.9866,NA
000004,工业指数,2019-01-02,09:35:00,1960.057,1952.4524,1952.4524,NA
000004,工业指数,2019-01-02,09:40:00,1960.057,1947.3742,1947.3742,NA
000004,工业指数,2019-01-02,09:45:00,1960.057,1944.431,1944.6269,NA
000004,工业指数,2019-01-02,09:50:00,1960.057,1941.0197,1944.3811,NA
000004,工业指数,2019-01-02,09:55:00,1960.057,1939.4922,1939.4922,NA
000004,工业指数,2019-01-02,10:00:00,1960.057,1936.8381,1937.381,NA
000004,工业指数,2019-01-02,10:05:00,1960.057,1936.457,1938.9541,NA
000004,工业指数,2019-01-02,10:10:00,1960.057,1936.457,1937.2589,NA
000004,工业指数,2019-01-02,10:15:00,1960.057,1934.4771,1937.1423,NA
000004,工业指数,2019-01-02,10:20:00,1960.057,1934.4771,1938.103,NA
000004,工业指数,2019-01-02,10:25:00,1960.057,1934.4771,1938.1822,NA
000004,工业指数,2019-01-02,10:30:00,1960.057,1934.4771,1935.9158,NA
000004,工业指数,2019-01-02,10:35:00,1960.057,1933.0518,1933.4657,NA
000004,工业指数,2019-01-02,10:40:00,1960.057,1930.9345,1930.9769,NA
000004,工业指数,2019-01-02,10:45:00,1960.057,1930.8993,1934.8281,NA
000004,工业指数,2019-01-02,10:50:00,1960.057,1930.8993,1935.5092,NA
000004,工业指数,2019-01-02,10:55:00,1960.057,1930.8993,1935.4072,NA
000004,工业指数,2019-01-02,11:00:00,1960.057,1930.8993,1936.2443,NA
000004,工业指数,2019-01-02,11:05:00,1960.057,1930.8993,1935.8006,NA
000004,工业指数,2019-01-02,11:10:00,1960.057,1930.8993,1934.6413,NA
000004,工业指数,2019-01-02,11:15:00,1960.057,1930.8993,1936.5156,NA
000004,工业指数,2019-01-02,11:20:00,1960.057,1930.8993,1936.2726,NA
000004,工业指数,2019-01-02,11:25:00,1960.057,1930.8993,1936.7288,NA
000004,工业指数,2019-01-02,11:30:00,1960.057,1930.8993,1936.6641,NA
