代码_Code,代码与市场标识_Code_Mkt,证券名称_Secunm,行情日期_Qdate,标准时间_StdTime,最高价(元)_Hipr,最低价(元)_Lopr,成交价(元)_TPrice,...9
000300,000300.SH,沪深300,2022-05-05,13:40:00,4039.7,3988.9312,4027.1462,NA
000300,000300.SH,沪深300,2022-05-05,13:45:00,4039.7,3988.9312,4030.455,NA
000300,000300.SH,沪深300,2022-05-05,13:50:00,4039.7,3988.9312,4023.9665,NA
000300,000300.SH,沪深300,2022-05-05,13:55:00,4039.7,3988.9312,4025.7745,NA
000300,000300.SH,沪深300,2022-05-05,14:00:00,4039.7,3988.9312,4021.6638,NA
000300,000300.SH,沪深300,2022-05-05,14:05:00,4039.7,3988.9312,4014.057,NA
000300,000300.SH,沪深300,2022-05-05,14:10:00,4039.7,3988.9312,4016.3227,NA
000300,000300.SH,沪深300,2022-05-05,14:15:00,4039.7,3988.9312,4012.1299,NA
000300,000300.SH,沪深300,2022-05-05,14:20:00,4039.7,3988.9312,4016.0837,NA
000300,000300.SH,沪深300,2022-05-05,14:25:00,4039.7,3988.9312,4014.3924,NA
000300,000300.SH,沪深300,2022-05-05,14:30:00,4039.7,3988.9312,4014.8876,NA
000300,000300.SH,沪深300,2022-05-05,14:35:00,4039.7,3988.9312,4009.311,NA
000300,000300.SH,沪深300,2022-05-05,14:40:00,4039.7,3988.9312,4008.2804,NA
000300,000300.SH,沪深300,2022-05-05,14:45:00,4039.7,3988.9312,4011.6319,NA
000300,000300.SH,沪深300,2022-05-05,14:50:00,4039.7,3988.9312,4013.6714,NA
000300,000300.SH,沪深300,2022-05-05,14:55:00,4039.7,3988.9312,4010.6994,NA
000300,000300.SH,沪深300,2022-05-05,15:00:00,4039.7,3988.9312,4011.3445,NA
000300,000300.SH,沪深300,2022-05-05,15:05:00,4039.7,3988.9312,4010.2102,NA
000300,000300.SH,沪深300,2022-05-05,15:10:00,4039.7,3988.9312,4010.2102,NA
000300,000300.SH,沪深300,2022-05-05,15:15:00,4039.7,3988.9312,4010.2102,NA
000300,000300.SH,沪深300,2022-05-05,15:20:00,4039.7,3988.9312,4010.2102,NA
000300,000300.SH,沪深300,2022-05-05,15:25:00,4039.7,3988.9312,4010.2102,NA
000300,000300.SH,沪深300,2022-05-05,15:30:00,4039.7,3988.9312,4010.2102,NA
000300,000300.SH,沪深300,2022-05-06,09:00:00,0,NA,4010.1932,NA
000300,000300.SH,沪深300,2022-05-06,09:05:00,0,NA,4010.1932,NA
000300,000300.SH,沪深300,2022-05-06,09:10:00,0,NA,4010.1932,NA
000300,000300.SH,沪深300,2022-05-06,09:15:00,0,NA,4010.1932,NA
000300,000300.SH,沪深300,2022-05-06,09:20:00,0,NA,4010.1932,NA
000300,000300.SH,沪深300,2022-05-06,09:25:00,0,NA,4010.1932,NA
000300,000300.SH,沪深300,2022-05-06,09:30:00,3928.8548,3928.8548,3928.8548,NA
000300,000300.SH,沪深300,2022-05-06,09:35:00,3937.097,3921.9144,3930.9108,NA
000300,000300.SH,沪深300,2022-05-06,09:40:00,3937.097,3921.9144,3933.0218,NA
000300,000300.SH,沪深300,2022-05-06,09:45:00,3942.1185,3921.9144,3937.6325,NA
000300,000300.SH,沪深300,2022-05-06,09:50:00,3944.6911,3921.9144,3943.1977,NA
000300,000300.SH,沪深300,2022-05-06,09:55:00,3945.3943,3921.9144,3945.3943,NA
000300,000300.SH,沪深300,2022-05-06,10:00:00,3945.3943,3921.9144,3937.8085,NA
000300,000300.SH,沪深300,2022-05-06,10:05:00,3945.3943,3921.9144,3934.6992,NA
000300,000300.SH,沪深300,2022-05-06,10:10:00,3945.3943,3921.9144,3932.7983,NA
000300,000300.SH,沪深300,2022-05-06,10:15:00,3945.3943,3921.9144,3926.7813,NA
000300,000300.SH,沪深300,2022-05-06,10:20:00,3945.3943,3921.9144,3933.6315,NA
000300,000300.SH,沪深300,2022-05-06,10:25:00,3945.3943,3921.9144,3937.3133,NA
000300,000300.SH,沪深300,2022-05-06,10:30:00,3945.3943,3921.9144,3937.5377,NA
000300,000300.SH,沪深300,2022-05-06,10:35:00,3947.2378,3921.9144,3947.2378,NA
000300,000300.SH,沪深300,2022-05-06,10:40:00,3947.2378,3921.9144,3935.4176,NA
000300,000300.SH,沪深300,2022-05-06,10:45:00,3947.2378,3921.9144,3934.1584,NA
000300,000300.SH,沪深300,2022-05-06,10:50:00,3947.2378,3921.9144,3927.9263,NA
000300,000300.SH,沪深300,2022-05-06,10:55:00,3947.2378,3921.9144,3934.3357,NA
000300,000300.SH,沪深300,2022-05-06,11:00:00,3947.2378,3921.9144,3931.3542,NA
000300,000300.SH,沪深300,2022-05-06,11:05:00,3947.2378,3921.9144,3932.8441,NA
000300,000300.SH,沪深300,2022-05-06,11:10:00,3947.2378,3921.9144,3932.5784,NA
000300,000300.SH,沪深300,2022-05-06,11:15:00,3947.2378,3921.9144,3924.4199,NA
000300,000300.SH,沪深300,2022-05-06,11:20:00,3947.2378,3915.8026,3917.3712,NA
000300,000300.SH,沪深300,2022-05-06,11:25:00,3947.2378,3914.1324,3915.1058,NA
000300,000300.SH,沪深300,2022-05-06,11:30:00,3947.2378,3905.3926,3905.9051,NA
000300,000300.SH,沪深300,2022-05-06,11:35:00,3947.2378,3905.3926,3906.4354,NA
000300,000300.SH,沪深300,2022-05-06,11:40:00,3947.2378,3905.3926,3906.4354,NA
000300,000300.SH,沪深300,2022-05-06,11:45:00,3947.2378,3905.3926,3906.4354,NA
000300,000300.SH,沪深300,2022-05-06,11:50:00,3947.2378,3905.3926,3906.4354,NA
000300,000300.SH,沪深300,2022-05-06,11:55:00,3947.2378,3905.3926,3906.4354,NA
000300,000300.SH,沪深300,2022-05-06,12:00:00,3947.2378,3905.3926,3906.4354,NA
000300,000300.SH,沪深300,2022-05-06,12:35:00,3947.2378,3905.3926,3906.4354,NA
000300,000300.SH,沪深300,2022-05-06,12:40:00,3947.2378,3905.3926,3906.4354,NA
000300,000300.SH,沪深300,2022-05-06,12:45:00,3947.2378,3905.3926,3906.4354,NA
000300,000300.SH,沪深300,2022-05-06,12:50:00,3947.2378,3905.3926,3906.4354,NA
000300,000300.SH,沪深300,2022-05-06,12:55:00,3947.2378,3905.3926,3906.4354,NA
000300,000300.SH,沪深300,2022-05-06,13:00:00,3947.2378,3905.3926,3906.4354,NA
000300,000300.SH,沪深300,2022-05-06,13:05:00,3947.2378,3903.2945,3911.4443,NA
000300,000300.SH,沪深300,2022-05-06,13:10:00,3947.2378,3903.2945,3915.5122,NA
000300,000300.SH,沪深300,2022-05-06,13:15:00,3947.2378,3903.2945,3921.6167,NA
000300,000300.SH,沪深300,2022-05-06,13:20:00,3947.2378,3903.2945,3923.8244,NA
000300,000300.SH,沪深300,2022-05-06,13:25:00,3947.2378,3903.2945,3924.4489,NA
000300,000300.SH,沪深300,2022-05-06,13:30:00,3947.2378,3903.2945,3927.4,NA
000300,000300.SH,沪深300,2022-05-06,13:35:00,3947.2378,3903.2945,3920.3363,NA
000300,000300.SH,沪深300,2022-05-06,13:40:00,3947.2378,3903.2945,3929.6954,NA
000300,000300.SH,沪深300,2022-05-06,13:45:00,3947.2378,3903.2945,3930.7351,NA
000300,000300.SH,沪深300,2022-05-06,13:50:00,3947.2378,3903.2945,3924.14,NA
000300,000300.SH,沪深300,2022-05-06,13:55:00,3947.2378,3903.2945,3927.7889,NA
000300,000300.SH,沪深300,2022-05-06,14:00:00,3947.2378,3903.2945,3920.7997,NA
000300,000300.SH,沪深300,2022-05-06,14:05:00,3947.2378,3903.2945,3911.8968,NA
000300,000300.SH,沪深300,2022-05-06,14:10:00,3947.2378,3903.2945,3910.2286,NA
000300,000300.SH,沪深300,2022-05-06,14:15:00,3947.2378,3903.2945,3911.717,NA
000300,000300.SH,沪深300,2022-05-06,14:20:00,3947.2378,3903.2945,3910.566,NA
000300,000300.SH,沪深300,2022-05-06,14:25:00,3947.2378,3903.2945,3906.6005,NA
000300,000300.SH,沪深300,2022-05-06,14:30:00,3947.2378,3902.051,3906.637,NA
000300,000300.SH,沪深300,2022-05-06,14:35:00,3947.2378,3902.051,3911.149,NA
000300,000300.SH,沪深300,2022-05-06,14:40:00,3947.2378,3902.051,3915.9133,NA
000300,000300.SH,沪深300,2022-05-06,14:45:00,3947.2378,3902.051,3912.1346,NA
000300,000300.SH,沪深300,2022-05-06,14:50:00,3947.2378,3902.051,3914.5438,NA
000300,000300.SH,沪深300,2022-05-06,14:55:00,3947.2378,3902.051,3911.2818,NA
000300,000300.SH,沪深300,2022-05-06,15:00:00,3947.2378,3902.051,3910.7965,NA
000300,000300.SH,沪深300,2022-05-06,15:05:00,3947.2378,3902.051,3908.815,NA
000300,000300.SH,沪深300,2022-05-06,15:10:00,3947.2378,3902.051,3908.815,NA
000300,000300.SH,沪深300,2022-05-06,15:15:00,3947.2378,3902.051,3908.815,NA
000300,000300.SH,沪深300,2022-05-06,15:20:00,3947.2378,3902.051,3908.815,NA
000300,000300.SH,沪深300,2022-05-06,15:25:00,3947.2378,3902.051,3908.815,NA
000300,000300.SH,沪深300,2022-05-06,15:30:00,3947.2378,3902.051,3908.815,NA
000300,000300.SH,沪深300,2022-05-09,09:00:00,0,NA,3908.7307,NA
000300,000300.SH,沪深300,2022-05-09,09:05:00,0,NA,3908.7307,NA
000300,000300.SH,沪深300,2022-05-09,09:10:00,0,NA,3908.7307,NA
000300,000300.SH,沪深300,2022-05-09,09:15:00,0,NA,3908.7307,NA
000300,000300.SH,沪深300,2022-05-09,09:20:00,0,NA,3908.7307,NA
000300,000300.SH,沪深300,2022-05-09,09:25:00,0,NA,3908.7307,NA
000300,000300.SH,沪深300,2022-05-09,09:30:00,3883.9514,3883.9514,3883.9514,NA
000300,000300.SH,沪深300,2022-05-09,09:35:00,3888.1475,3873.2021,3888.1475,NA
000300,000300.SH,沪深300,2022-05-09,09:40:00,3894.9636,3873.2021,3894.086,NA
000300,000300.SH,沪深300,2022-05-09,09:45:00,3901.971,3873.2021,3901.3862,NA
000300,000300.SH,沪深300,2022-05-09,09:50:00,3913.1416,3873.2021,3909.2775,NA
000300,000300.SH,沪深300,2022-05-09,09:55:00,3914.1116,3873.2021,3902.4907,NA
000300,000300.SH,沪深300,2022-05-09,10:00:00,3914.1116,3873.2021,3903.3049,NA
000300,000300.SH,沪深300,2022-05-09,10:05:00,3914.1116,3873.2021,3898.3085,NA
000300,000300.SH,沪深300,2022-05-09,10:10:00,3914.1116,3873.2021,3905.288,NA
000300,000300.SH,沪深300,2022-05-09,10:15:00,3914.1116,3873.2021,3909.2606,NA
000300,000300.SH,沪深300,2022-05-09,10:20:00,3914.1116,3873.2021,3904.6592,NA
000300,000300.SH,沪深300,2022-05-09,10:25:00,3914.1116,3873.2021,3897.7463,NA
000300,000300.SH,沪深300,2022-05-09,10:30:00,3914.1116,3873.2021,3885.9416,NA
000300,000300.SH,沪深300,2022-05-09,10:35:00,3914.1116,3873.2021,3890.5645,NA
000300,000300.SH,沪深300,2022-05-09,10:40:00,3914.1116,3873.2021,3888.4069,NA
000300,000300.SH,沪深300,2022-05-09,10:45:00,3914.1116,3873.2021,3885.2384,NA
000300,000300.SH,沪深300,2022-05-09,10:50:00,3914.1116,3873.2021,3885.8898,NA
000300,000300.SH,沪深300,2022-05-09,10:55:00,3914.1116,3873.2021,3891.5155,NA
000300,000300.SH,沪深300,2022-05-09,11:00:00,3914.1116,3873.2021,3890.1183,NA
000300,000300.SH,沪深300,2022-05-09,11:05:00,3914.1116,3873.2021,3887.6465,NA
000300,000300.SH,沪深300,2022-05-09,11:10:00,3914.1116,3873.2021,3890.0457,NA
000300,000300.SH,沪深300,2022-05-09,11:15:00,3914.1116,3873.2021,3885.1865,NA
000300,000300.SH,沪深300,2022-05-09,11:20:00,3914.1116,3873.2021,3876.603,NA
000300,000300.SH,沪深300,2022-05-09,11:25:00,3914.1116,3873.2021,3878.3522,NA
000300,000300.SH,沪深300,2022-05-09,11:30:00,3914.1116,3873.2021,3882.8867,NA
000300,000300.SH,沪深300,2022-05-09,11:35:00,3914.1116,3873.2021,3883.5051,NA
000300,000300.SH,沪深300,2022-05-09,11:40:00,3914.1116,3873.2021,3883.5051,NA
000300,000300.SH,沪深300,2022-05-09,11:45:00,3914.1116,3873.2021,3883.5051,NA
000300,000300.SH,沪深300,2022-05-09,11:50:00,3914.1116,3873.2021,3883.5051,NA
000300,000300.SH,沪深300,2022-05-09,11:55:00,3914.1116,3873.2021,3883.5051,NA
000300,000300.SH,沪深300,2022-05-09,12:00:00,3914.1116,3873.2021,3883.5051,NA
000300,000300.SH,沪深300,2022-05-09,12:35:00,3914.1116,3873.2021,3883.5051,NA
000300,000300.SH,沪深300,2022-05-09,12:40:00,3914.1116,3873.2021,3883.5051,NA
000300,000300.SH,沪深300,2022-05-09,12:45:00,3914.1116,3873.2021,3883.5051,NA
000300,000300.SH,沪深300,2022-05-09,12:50:00,3914.1116,3873.2021,3883.5051,NA
000300,000300.SH,沪深300,2022-05-09,12:55:00,3914.1116,3873.2021,3883.5051,NA
000300,000300.SH,沪深300,2022-05-09,13:00:00,3914.1116,3873.2021,3883.5051,NA
000300,000300.SH,沪深300,2022-05-09,13:05:00,3914.1116,3873.2021,3885.93,NA
000300,000300.SH,沪深300,2022-05-09,13:10:00,3914.1116,3873.2021,3889.6377,NA
000300,000300.SH,沪深300,2022-05-09,13:15:00,3914.1116,3873.2021,3881.9493,NA
000300,000300.SH,沪深300,2022-05-09,13:20:00,3914.1116,3873.2021,3875.6436,NA
000300,000300.SH,沪深300,2022-05-09,13:25:00,3914.1116,3868.4347,3868.539,NA
000300,000300.SH,沪深300,2022-05-09,13:30:00,3914.1116,3861.0224,3861.1326,NA
000300,000300.SH,沪深300,2022-05-09,13:35:00,3914.1116,3861.0224,3866.1251,NA
000300,000300.SH,沪深300,2022-05-09,13:40:00,3914.1116,3860.7338,3865.172,NA
000300,000300.SH,沪深300,2022-05-09,13:45:00,3914.1116,3858.8382,3859.1182,NA
000300,000300.SH,沪深300,2022-05-09,13:50:00,3914.1116,3856.0546,3856.3631,NA
000300,000300.SH,沪深300,2022-05-09,13:55:00,3914.1116,3854.9353,3862.9899,NA
000300,000300.SH,沪深300,2022-05-09,14:00:00,3914.1116,3854.9353,3859.6487,NA
000300,000300.SH,沪深300,2022-05-09,14:05:00,3914.1116,3854.9353,3864.009,NA
000300,000300.SH,沪深300,2022-05-09,14:10:00,3914.1116,3854.9353,3860.7042,NA
000300,000300.SH,沪深300,2022-05-09,14:15:00,3914.1116,3854.9353,3856.504,NA
000300,000300.SH,沪深300,2022-05-09,14:20:00,3914.1116,3854.9353,3861.6521,NA
000300,000300.SH,沪深300,2022-05-09,14:25:00,3914.1116,3854.9353,3864.9617,NA
000300,000300.SH,沪深300,2022-05-09,14:30:00,3914.1116,3854.9353,3869.4698,NA
000300,000300.SH,沪深300,2022-05-09,14:35:00,3914.1116,3854.9353,3866.9107,NA
000300,000300.SH,沪深300,2022-05-09,14:40:00,3914.1116,3854.9353,3865.9902,NA
000300,000300.SH,沪深300,2022-05-09,14:45:00,3914.1116,3854.9353,3867.6972,NA
000300,000300.SH,沪深300,2022-05-09,14:50:00,3914.1116,3854.9353,3870.4013,NA
000300,000300.SH,沪深300,2022-05-09,14:55:00,3914.1116,3854.9353,3874.9022,NA
000300,000300.SH,沪深300,2022-05-09,15:00:00,3914.1116,3854.9353,3877.2715,NA
000300,000300.SH,沪深300,2022-05-09,15:05:00,3914.1116,3854.9353,3877.4364,NA
000300,000300.SH,沪深300,2022-05-09,15:10:00,3914.1116,3854.9353,3877.4364,NA
000300,000300.SH,沪深300,2022-05-09,15:15:00,3914.1116,3854.9353,3877.4364,NA
000300,000300.SH,沪深300,2022-05-09,15:20:00,3914.1116,3854.9353,3877.4364,NA
000300,000300.SH,沪深300,2022-05-09,15:25:00,3914.1116,3854.9353,3877.4364,NA
000300,000300.SH,沪深300,2022-05-09,15:30:00,3914.1116,3854.9353,3877.4364,NA
000300,000300.SH,沪深300,2022-05-10,09:00:00,0,NA,3877.1616,NA
000300,000300.SH,沪深300,2022-05-10,09:05:00,0,NA,3877.1616,NA
000300,000300.SH,沪深300,2022-05-10,09:10:00,0,NA,3877.1616,NA
000300,000300.SH,沪深300,2022-05-10,09:15:00,0,NA,3877.1616,NA
000300,000300.SH,沪深300,2022-05-10,09:20:00,0,NA,3877.1616,NA
000300,000300.SH,沪深300,2022-05-10,09:25:00,0,NA,3877.1616,NA
000300,000300.SH,沪深300,2022-05-10,09:30:00,3820.6278,3820.6278,3820.6278,NA
000300,000300.SH,沪深300,2022-05-10,09:35:00,3820.6278,3808.5699,3817.2849,NA
000300,000300.SH,沪深300,2022-05-10,09:40:00,3824.6561,3808.5699,3823.9916,NA
000300,000300.SH,沪深300,2022-05-10,09:45:00,3837.9193,3808.5699,3834.0245,NA
000300,000300.SH,沪深300,2022-05-10,09:50:00,3843.7475,3808.5699,3843.7475,NA
000300,000300.SH,沪深300,2022-05-10,09:55:00,3859.0229,3808.5699,3856.4326,NA
000300,000300.SH,沪深300,2022-05-10,10:00:00,3864.0343,3808.5699,3850.0688,NA
000300,000300.SH,沪深300,2022-05-10,10:05:00,3868.2846,3808.5699,3867.3995,NA
000300,000300.SH,沪深300,2022-05-10,10:10:00,3877.3895,3808.5699,3874.981,NA
000300,000300.SH,沪深300,2022-05-10,10:15:00,3884.9557,3808.5699,3880.2372,NA
000300,000300.SH,沪深300,2022-05-10,10:20:00,3884.9557,3808.5699,3883.2906,NA
000300,000300.SH,沪深300,2022-05-10,10:25:00,3896.3183,3808.5699,3894.3066,NA
000300,000300.SH,沪深300,2022-05-10,10:30:00,3919.2383,3808.5699,3919.2383,NA
000300,000300.SH,沪深300,2022-05-10,10:35:00,3926.2807,3808.5699,3903.7468,NA
000300,000300.SH,沪深300,2022-05-10,10:40:00,3926.2807,3808.5699,3915.4368,NA
000300,000300.SH,沪深300,2022-05-10,10:45:00,3926.2807,3808.5699,3897.4136,NA
000300,000300.SH,沪深300,2022-05-10,10:50:00,3926.2807,3808.5699,3898.4065,NA
000300,000300.SH,沪深300,2022-05-10,10:55:00,3926.2807,3808.5699,3897.3388,NA
000300,000300.SH,沪深300,2022-05-10,11:00:00,3926.2807,3808.5699,3895.9287,NA
000300,000300.SH,沪深300,2022-05-10,11:05:00,3926.2807,3808.5699,3888.5901,NA
000300,000300.SH,沪深300,2022-05-10,11:10:00,3926.2807,3808.5699,3896.9644,NA
000300,000300.SH,沪深300,2022-05-10,11:15:00,3926.2807,3808.5699,3897.2796,NA
000300,000300.SH,沪深300,2022-05-10,11:20:00,3926.2807,3808.5699,3892.0678,NA
000300,000300.SH,沪深300,2022-05-10,11:25:00,3926.2807,3808.5699,3889.9209,NA
000300,000300.SH,沪深300,2022-05-10,11:30:00,3926.2807,3808.5699,3882.3039,NA
000300,000300.SH,沪深300,2022-05-10,11:35:00,3926.2807,3808.5699,3883.0923,NA
000300,000300.SH,沪深300,2022-05-10,11:40:00,3926.2807,3808.5699,3883.0923,NA
000300,000300.SH,沪深300,2022-05-10,11:45:00,3926.2807,3808.5699,3883.0923,NA
000300,000300.SH,沪深300,2022-05-10,11:50:00,3926.2807,3808.5699,3883.0923,NA
000300,000300.SH,沪深300,2022-05-10,11:55:00,3926.2807,3808.5699,3883.0923,NA
000300,000300.SH,沪深300,2022-05-10,12:00:00,3926.2807,3808.5699,3883.0923,NA
000300,000300.SH,沪深300,2022-05-10,12:35:00,3926.2807,3808.5699,3883.0923,NA
000300,000300.SH,沪深300,2022-05-10,12:40:00,3926.2807,3808.5699,3883.0923,NA
000300,000300.SH,沪深300,2022-05-10,12:45:00,3926.2807,3808.5699,3883.0923,NA
000300,000300.SH,沪深300,2022-05-10,12:50:00,3926.2807,3808.5699,3883.0923,NA
000300,000300.SH,沪深300,2022-05-10,12:55:00,3926.2807,3808.5699,3883.0923,NA
000300,000300.SH,沪深300,2022-05-10,13:00:00,3926.2807,3808.5699,3883.0923,NA
000300,000300.SH,沪深300,2022-05-10,13:05:00,3926.2807,3808.5699,3897.9382,NA
000300,000300.SH,沪深300,2022-05-10,13:10:00,3926.2807,3808.5699,3906.0321,NA
000300,000300.SH,沪深300,2022-05-10,13:15:00,3926.2807,3808.5699,3907.7405,NA
000300,000300.SH,沪深300,2022-05-10,13:20:00,3926.2807,3808.5699,3909.0197,NA
000300,000300.SH,沪深300,2022-05-10,13:25:00,3926.2807,3808.5699,3906.1444,NA
000300,000300.SH,沪深300,2022-05-10,13:30:00,3926.2807,3808.5699,3917.8762,NA
000300,000300.SH,沪深300,2022-05-10,13:35:00,3927.3196,3808.5699,3927.3196,NA
000300,000300.SH,沪深300,2022-05-10,13:40:00,3932.6823,3808.5699,3920.3636,NA
000300,000300.SH,沪深300,2022-05-10,13:45:00,3932.6823,3808.5699,3916.6346,NA
000300,000300.SH,沪深300,2022-05-10,13:50:00,3932.6823,3808.5699,3918.6229,NA
000300,000300.SH,沪深300,2022-05-10,13:55:00,3932.6823,3808.5699,3916.874,NA
000300,000300.SH,沪深300,2022-05-10,14:00:00,3932.6823,3808.5699,3912.6108,NA
000300,000300.SH,沪深300,2022-05-10,14:05:00,3932.6823,3808.5699,3909.2393,NA
000300,000300.SH,沪深300,2022-05-10,14:10:00,3932.6823,3808.5699,3906.2174,NA
000300,000300.SH,沪深300,2022-05-10,14:15:00,3932.6823,3808.5699,3913.1109,NA
000300,000300.SH,沪深300,2022-05-10,14:20:00,3932.6823,3808.5699,3907.7463,NA
000300,000300.SH,沪深300,2022-05-10,14:25:00,3932.6823,3808.5699,3910.7156,NA
000300,000300.SH,沪深300,2022-05-10,14:30:00,3932.6823,3808.5699,3913.0653,NA
000300,000300.SH,沪深300,2022-05-10,14:35:00,3932.6823,3808.5699,3915.8512,NA
000300,000300.SH,沪深300,2022-05-10,14:40:00,3932.6823,3808.5699,3914.6351,NA
000300,000300.SH,沪深300,2022-05-10,14:45:00,3932.6823,3808.5699,3913.805,NA
000300,000300.SH,沪深300,2022-05-10,14:50:00,3932.6823,3808.5699,3913.684,NA
000300,000300.SH,沪深300,2022-05-10,14:55:00,3932.6823,3808.5699,3916.5392,NA
000300,000300.SH,沪深300,2022-05-10,15:00:00,3932.6823,3808.5699,3918.9926,NA
000300,000300.SH,沪深300,2022-05-10,15:05:00,3932.6823,3808.5699,3919.8684,NA
000300,000300.SH,沪深300,2022-05-10,15:10:00,3932.6823,3808.5699,3919.8684,NA
000300,000300.SH,沪深300,2022-05-10,15:15:00,3932.6823,3808.5699,3919.8684,NA
000300,000300.SH,沪深300,2022-05-10,15:20:00,3932.6823,3808.5699,3919.8684,NA
000300,000300.SH,沪深300,2022-05-10,15:25:00,3932.6823,3808.5699,3919.8684,NA
000300,000300.SH,沪深300,2022-05-10,15:30:00,3932.6823,3808.5699,3919.8684,NA
000300,000300.SH,沪深300,2022-05-11,09:00:00,0,NA,3919.7705,NA
000300,000300.SH,沪深300,2022-05-11,09:05:00,0,NA,3919.7705,NA
000300,000300.SH,沪深300,2022-05-11,09:10:00,0,NA,3919.7705,NA
000300,000300.SH,沪深300,2022-05-11,09:15:00,0,NA,3919.7705,NA
000300,000300.SH,沪深300,2022-05-11,09:20:00,0,NA,3919.7705,NA
000300,000300.SH,沪深300,2022-05-11,09:25:00,0,NA,3919.7705,NA
000300,000300.SH,沪深300,2022-05-11,09:30:00,3917.9322,3917.9322,3917.9322,NA
000300,000300.SH,沪深300,2022-05-11,09:35:00,3934.8663,3916.5249,3934.7665,NA
000300,000300.SH,沪深300,2022-05-11,09:40:00,3939.9563,3916.5249,3939.4674,NA
000300,000300.SH,沪深300,2022-05-11,09:45:00,3946.4249,3916.5249,3946.2699,NA
000300,000300.SH,沪深300,2022-05-11,09:50:00,3953.3335,3916.5249,3952.9731,NA
000300,000300.SH,沪深300,2022-05-11,09:55:00,3956.952,3916.5249,3955.3299,NA
000300,000300.SH,沪深300,2022-05-11,10:00:00,3960.5446,3916.5249,3955.0911,NA
000300,000300.SH,沪深300,2022-05-11,10:05:00,3964.9771,3916.5249,3962.648,NA
000300,000300.SH,沪深300,2022-05-11,10:10:00,3977.4584,3916.5249,3977.1629,NA
000300,000300.SH,沪深300,2022-05-11,10:15:00,3987.0502,3916.5249,3983.5371,NA
000300,000300.SH,沪深300,2022-05-11,10:20:00,3987.0502,3916.5249,3982.9054,NA
000300,000300.SH,沪深300,2022-05-11,10:25:00,3987.0502,3916.5249,3979.6946,NA
000300,000300.SH,沪深300,2022-05-11,10:30:00,3991.8594,3916.5249,3987.8513,NA
000300,000300.SH,沪深300,2022-05-11,10:35:00,3993.0436,3916.5249,3990.3455,NA
000300,000300.SH,沪深300,2022-05-11,10:40:00,3993.0436,3916.5249,3982.1543,NA
000300,000300.SH,沪深300,2022-05-11,10:45:00,3993.0436,3916.5249,3981.4271,NA
000300,000300.SH,沪深300,2022-05-11,10:50:00,3993.0436,3916.5249,3986.2984,NA
000300,000300.SH,沪深300,2022-05-11,10:55:00,3993.0436,3916.5249,3990.2319,NA
000300,000300.SH,沪深300,2022-05-11,11:00:00,3994.4207,3916.5249,3993.5558,NA
000300,000300.SH,沪深300,2022-05-11,11:05:00,3994.4207,3916.5249,3983.7275,NA
000300,000300.SH,沪深300,2022-05-11,11:10:00,3994.4207,3916.5249,3987.4998,NA
000300,000300.SH,沪深300,2022-05-11,11:15:00,3994.4207,3916.5249,3987.7805,NA
000300,000300.SH,沪深300,2022-05-11,11:20:00,3994.4207,3916.5249,3991.056,NA
000300,000300.SH,沪深300,2022-05-11,11:25:00,3999.2266,3916.5249,3999.2081,NA
000300,000300.SH,沪深300,2022-05-11,11:30:00,4002.3501,3916.5249,4000.1536,NA
000300,000300.SH,沪深300,2022-05-11,11:35:00,4002.3501,3916.5249,4000.002,NA
000300,000300.SH,沪深300,2022-05-11,11:40:00,4002.3501,3916.5249,4000.002,NA
000300,000300.SH,沪深300,2022-05-11,11:45:00,4002.3501,3916.5249,4000.002,NA
000300,000300.SH,沪深300,2022-05-11,11:50:00,4002.3501,3916.5249,4000.002,NA
000300,000300.SH,沪深300,2022-05-11,11:55:00,4002.3501,3916.5249,4000.002,NA
000300,000300.SH,沪深300,2022-05-11,12:00:00,4002.3501,3916.5249,4000.002,NA
000300,000300.SH,沪深300,2022-05-11,12:35:00,4002.3501,3916.5249,4000.002,NA
000300,000300.SH,沪深300,2022-05-11,12:40:00,4002.3501,3916.5249,4000.002,NA
000300,000300.SH,沪深300,2022-05-11,12:45:00,4002.3501,3916.5249,4000.002,NA
000300,000300.SH,沪深300,2022-05-11,12:50:00,4002.3501,3916.5249,4000.002,NA
000300,000300.SH,沪深300,2022-05-11,12:55:00,4002.3501,3916.5249,4000.002,NA
000300,000300.SH,沪深300,2022-05-11,13:00:00,4002.3501,3916.5249,4000.002,NA
000300,000300.SH,沪深300,2022-05-11,13:05:00,4012.0153,3916.5249,4009.4832,NA
000300,000300.SH,沪深300,2022-05-11,13:10:00,4017.7925,3916.5249,4010.6046,NA
000300,000300.SH,沪深300,2022-05-11,13:15:00,4017.7925,3916.5249,4015.2794,NA
000300,000300.SH,沪深300,2022-05-11,13:20:00,4021.0941,3916.5249,4015.8858,NA
000300,000300.SH,沪深300,2022-05-11,13:25:00,4027.2389,3916.5249,4024.6938,NA
000300,000300.SH,沪深300,2022-05-11,13:30:00,4031.9729,3916.5249,4031.9729,NA
000300,000300.SH,沪深300,2022-05-11,13:35:00,4033.3026,3916.5249,4022.3858,NA
000300,000300.SH,沪深300,2022-05-11,13:40:00,4033.3026,3916.5249,4022.85,NA
000300,000300.SH,沪深300,2022-05-11,13:45:00,4033.3026,3916.5249,4015.0223,NA
