代码_Code,证券名称_Secunm,行情日期_Qdate,标准时间_StdTime,最高价(元)_Hipr,最低价(元)_Lopr,成交价(元)_TPrice,...8
000110,380金融,2020-01-02,09:05:00,0,NA,3487.5544,NA
000110,380金融,2020-01-02,09:10:00,0,NA,3487.5544,NA
000110,380金融,2020-01-02,09:15:00,0,NA,3487.5544,NA
000110,380金融,2020-01-02,09:20:00,0,NA,3487.5544,NA
000110,380金融,2020-01-02,09:25:00,0,NA,3487.5544,NA
000110,380金融,2020-01-02,09:30:00,3532.8533,3532.8533,3532.8533,NA
000110,380金融,2020-01-02,09:35:00,3558.0399,3532.8533,3557.1822,NA
000110,380金融,2020-01-02,09:40:00,3561.4539,3532.8533,3555.5192,NA
000110,380金融,2020-01-02,09:45:00,3561.4539,3532.8533,3539.0641,NA
000110,380金融,2020-01-02,09:50:00,3561.4539,3532.8533,3541.8567,NA
000110,380金融,2020-01-02,09:55:00,3561.4539,3532.8533,3549.1319,NA
000110,380金融,2020-01-02,10:00:00,3561.4539,3532.8533,3554.1799,NA
000110,380金融,2020-01-02,10:05:00,3561.4539,3532.8533,3558.8976,NA
000110,380金融,2020-01-02,10:10:00,3561.4539,3532.8533,3551.6209,NA
000110,380金融,2020-01-02,10:15:00,3561.4539,3532.8533,3555.9924,NA
000110,380金融,2020-01-02,10:20:00,3561.4539,3532.8533,3546.831,NA
000110,380金融,2020-01-02,10:25:00,3561.4539,3532.8533,3547.8313,NA
000110,380金融,2020-01-02,10:30:00,3561.4539,3532.8533,3551.9573,NA
000110,380金融,2020-01-02,10:35:00,3561.4539,3532.8533,3554.7226,NA
000110,380金融,2020-01-02,10:40:00,3561.4539,3532.8533,3556.1716,NA
000110,380金融,2020-01-02,10:45:00,3561.4539,3532.8533,3558.4265,NA
000110,380金融,2020-01-02,10:50:00,3561.4539,3532.8533,3549.3174,NA
000110,380金融,2020-01-02,10:55:00,3561.4539,3532.8533,3550.1005,NA
000110,380金融,2020-01-02,11:00:00,3561.4539,3532.8533,3552.1267,NA
000110,380金融,2020-01-02,11:05:00,3561.4539,3532.8533,3553.9233,NA
000110,380金融,2020-01-02,11:10:00,3561.4539,3532.8533,3555.8677,NA
000110,380金融,2020-01-02,11:15:00,3561.4539,3532.8533,3556.5337,NA
000110,380金融,2020-01-02,11:20:00,3561.4539,3532.8533,3556.1991,NA
000110,380金融,2020-01-02,11:25:00,3561.4539,3532.8533,3553.0369,NA
000110,380金融,2020-01-02,11:30:00,3561.4539,3532.8533,3552.7035,NA
000110,380金融,2020-01-02,11:35:00,3561.4539,3532.8533,3552.9165,NA
000110,380金融,2020-01-02,13:00:00,3561.4539,3532.8533,3552.9165,NA
000110,380金融,2020-01-02,13:05:00,3561.4539,3532.8533,3556.1091,NA
000110,380金融,2020-01-02,13:10:00,3561.4539,3532.8533,3552.5873,NA
000110,380金融,2020-01-02,13:15:00,3561.4539,3532.8533,3548.9692,NA
000110,380金融,2020-01-02,13:20:00,3561.4539,3532.8533,3552.3341,NA
000110,380金融,2020-01-02,13:25:00,3561.4539,3532.8533,3551.1415,NA
000110,380金融,2020-01-02,13:30:00,3561.4539,3532.8533,3547.9022,NA
000110,380金融,2020-01-02,13:35:00,3561.4539,3532.8533,3546.6505,NA
000110,380金融,2020-01-02,13:40:00,3561.4539,3532.8533,3547.4867,NA
000110,380金融,2020-01-02,13:45:00,3561.4539,3532.8533,3548.4241,NA
000110,380金融,2020-01-02,13:50:00,3561.4539,3532.8533,3546.8258,NA
000110,380金融,2020-01-02,13:55:00,3561.4539,3532.8533,3549.8442,NA
000110,380金融,2020-01-02,14:00:00,3561.4539,3532.8533,3551.0799,NA
000110,380金融,2020-01-02,14:05:00,3561.4539,3532.8533,3553.5366,NA
000110,380金融,2020-01-02,14:10:00,3561.4539,3532.8533,3552.9601,NA
000110,380金融,2020-01-02,14:15:00,3561.4539,3532.8533,3551.1785,NA
000110,380金融,2020-01-02,14:20:00,3561.4539,3532.8533,3552.6702,NA
000110,380金融,2020-01-02,14:25:00,3561.4539,3532.8533,3554.1034,NA
000110,380金融,2020-01-02,14:30:00,3561.4539,3532.8533,3550.7412,NA
000110,380金融,2020-01-02,14:35:00,3561.4539,3532.8533,3555.5915,NA
000110,380金融,2020-01-02,14:40:00,3561.4539,3532.8533,3552.0579,NA
000110,380金融,2020-01-02,14:45:00,3561.4539,3532.8533,3544.772,NA
000110,380金融,2020-01-02,14:50:00,3561.4539,3532.8533,3542.8104,NA
000110,380金融,2020-01-02,14:55:00,3561.4539,3532.8533,3543.8956,NA
000110,380金融,2020-01-02,15:00:00,3561.4539,3532.8533,3543.0733,NA
000110,380金融,2020-01-02,15:05:00,3561.4539,3532.8533,3541.6168,NA
000110,380金融,2020-01-03,09:05:00,0,NA,3541.6168,NA
000110,380金融,2020-01-03,09:10:00,0,NA,3541.6168,NA
000110,380金融,2020-01-03,09:15:00,0,NA,3541.6168,NA
000110,380金融,2020-01-03,09:20:00,0,NA,3541.6168,NA
000110,380金融,2020-01-03,09:25:00,0,NA,3541.6168,NA
000110,380金融,2020-01-03,09:30:00,3546.5187,3546.5187,3546.5187,NA
000110,380金融,2020-01-03,09:35:00,3548.4084,3540.3501,3546.1288,NA
000110,380金融,2020-01-03,09:40:00,3548.4084,3535.8061,3536.6226,NA
000110,380金融,2020-01-03,09:45:00,3548.4084,3531.8759,3544.399,NA
000110,380金融,2020-01-03,09:50:00,3548.4084,3531.8759,3544.018,NA
000110,380金融,2020-01-03,09:55:00,3548.4084,3531.8759,3538.283,NA
000110,380金融,2020-01-03,10:00:00,3548.4084,3531.8759,3533.3723,NA
000110,380金融,2020-01-03,10:05:00,3548.4084,3530.8002,3532.8425,NA
000110,380金融,2020-01-03,10:10:00,3548.4084,3530.8002,3536.1132,NA
000110,380金融,2020-01-03,10:15:00,3548.4084,3530.8002,3540.434,NA
000110,380金融,2020-01-03,10:20:00,3548.4084,3530.8002,3536.4957,NA
000110,380金融,2020-01-03,10:25:00,3548.4084,3530.8002,3534.1726,NA
000110,380金融,2020-01-03,10:30:00,3548.4084,3530.8002,3536.0842,NA
000110,380金融,2020-01-03,10:35:00,3548.4084,3530.0626,3533.1473,NA
000110,380金融,2020-01-03,10:40:00,3548.4084,3529.9412,3529.9473,NA
000110,380金融,2020-01-03,10:45:00,3548.4084,3525.3562,3525.3562,NA
000110,380金融,2020-01-03,10:50:00,3548.4084,3522.7871,3523.4669,NA
000110,380金融,2020-01-03,10:55:00,3548.4084,3522.5249,3529.9296,NA
000110,380金融,2020-01-03,11:00:00,3548.4084,3522.5249,3535.4915,NA
000110,380金融,2020-01-03,11:05:00,3548.4084,3522.5249,3532.3496,NA
000110,380金融,2020-01-03,11:10:00,3548.4084,3522.5249,3532.4239,NA
000110,380金融,2020-01-03,11:15:00,3548.4084,3522.5249,3532.5586,NA
000110,380金融,2020-01-03,11:20:00,3548.4084,3522.5249,3530.9476,NA
000110,380金融,2020-01-03,11:25:00,3548.4084,3522.5249,3531.6294,NA
000110,380金融,2020-01-03,11:30:00,3548.4084,3522.5249,3525.7927,NA
000110,380金融,2020-01-03,11:35:00,3548.4084,3522.5249,3526.6841,NA
000110,380金融,2020-01-03,13:00:00,3548.4084,3522.5249,3526.6841,NA
000110,380金融,2020-01-03,13:05:00,3548.4084,3518.9728,3522.453,NA
000110,380金融,2020-01-03,13:10:00,3548.4084,3516.4706,3517.4463,NA
000110,380金融,2020-01-03,13:15:00,3548.4084,3515.716,3516.574,NA
000110,380金融,2020-01-03,13:20:00,3548.4084,3515.716,3520.0959,NA
000110,380金融,2020-01-03,13:25:00,3548.4084,3515.716,3523.039,NA
000110,380金融,2020-01-03,13:30:00,3548.4084,3515.716,3521.0638,NA
000110,380金融,2020-01-03,13:35:00,3548.4084,3515.716,3524.3357,NA
000110,380金融,2020-01-03,13:40:00,3548.4084,3515.716,3526.2005,NA
000110,380金融,2020-01-03,13:45:00,3548.4084,3515.716,3525.2042,NA
000110,380金融,2020-01-03,13:50:00,3548.4084,3515.716,3521.5308,NA
000110,380金融,2020-01-03,13:55:00,3548.4084,3515.716,3523.1997,NA
000110,380金融,2020-01-03,14:00:00,3548.4084,3515.716,3527.9199,NA
000110,380金融,2020-01-03,14:05:00,3548.4084,3515.716,3526.723,NA
000110,380金融,2020-01-03,14:10:00,3548.4084,3515.716,3527.7734,NA
000110,380金融,2020-01-03,14:15:00,3548.4084,3515.716,3526.5503,NA
000110,380金融,2020-01-03,14:20:00,3548.4084,3515.716,3526.3858,NA
000110,380金融,2020-01-03,14:25:00,3548.4084,3515.716,3529.0666,NA
000110,380金融,2020-01-03,14:30:00,3548.4084,3515.716,3531.2549,NA
000110,380金融,2020-01-03,14:35:00,3548.4084,3515.716,3526.0664,NA
000110,380金融,2020-01-03,14:40:00,3548.4084,3515.716,3524.7381,NA
000110,380金融,2020-01-03,14:45:00,3548.4084,3515.716,3519.3488,NA
000110,380金融,2020-01-03,14:50:00,3548.4084,3515.716,3524.2135,NA
000110,380金融,2020-01-03,14:55:00,3548.4084,3515.716,3521.9772,NA
000110,380金融,2020-01-03,15:00:00,3548.4084,3515.716,3522.8016,NA
000110,380金融,2020-01-03,15:05:00,3548.4084,3515.716,3520.2874,NA
000110,380金融,2020-01-06,09:05:00,0,NA,3520.2874,NA
000110,380金融,2020-01-06,09:10:00,0,NA,3520.2874,NA
000110,380金融,2020-01-06,09:15:00,0,NA,3520.2874,NA
000110,380金融,2020-01-06,09:20:00,0,NA,3520.2874,NA
000110,380金融,2020-01-06,09:25:00,0,NA,3520.2874,NA
000110,380金融,2020-01-06,09:30:00,3499.091,3499.091,3499.091,NA
000110,380金融,2020-01-06,09:35:00,3499.091,3475.697,3477.3472,NA
000110,380金融,2020-01-06,09:40:00,3499.091,3475.697,3494.9527,NA
000110,380金融,2020-01-06,09:45:00,3500.1637,3475.697,3498.2581,NA
000110,380金融,2020-01-06,09:50:00,3503.9093,3475.697,3498.6598,NA
000110,380金融,2020-01-06,09:55:00,3503.9093,3475.697,3501.136,NA
000110,380金融,2020-01-06,10:00:00,3503.9093,3475.697,3499.7988,NA
000110,380金融,2020-01-06,10:05:00,3503.9093,3475.697,3499.5075,NA
000110,380金融,2020-01-06,10:10:00,3515.9773,3475.697,3515.6909,NA
000110,380金融,2020-01-06,10:15:00,3516.0525,3475.697,3512.6316,NA
000110,380金融,2020-01-06,10:20:00,3519.3185,3475.697,3514.156,NA
000110,380金融,2020-01-06,10:25:00,3519.3185,3475.697,3511.7527,NA
000110,380金融,2020-01-06,10:30:00,3519.3185,3475.697,3511.1471,NA
000110,380金融,2020-01-06,10:35:00,3519.3185,3475.697,3512.4324,NA
000110,380金融,2020-01-06,10:40:00,3519.3185,3475.697,3507.4704,NA
000110,380金融,2020-01-06,10:45:00,3519.3185,3475.697,3506.0267,NA
000110,380金融,2020-01-06,10:50:00,3519.3185,3475.697,3501.5881,NA
000110,380金融,2020-01-06,10:55:00,3519.3185,3475.697,3505.8744,NA
000110,380金融,2020-01-06,11:00:00,3519.3185,3475.697,3505.2487,NA
000110,380金融,2020-01-06,11:05:00,3519.3185,3475.697,3510.0878,NA
000110,380金融,2020-01-06,11:10:00,3519.3185,3475.697,3511.2747,NA
000110,380金融,2020-01-06,11:15:00,3519.3185,3475.697,3512.4839,NA
000110,380金融,2020-01-06,11:20:00,3519.3185,3475.697,3510.1856,NA
000110,380金融,2020-01-06,11:25:00,3519.3185,3475.697,3514.7152,NA
000110,380金融,2020-01-06,11:30:00,3521.9017,3475.697,3521.9017,NA
000110,380金融,2020-01-06,11:35:00,3521.9017,3475.697,3520.5217,NA
000110,380金融,2020-01-06,13:00:00,3521.9017,3475.697,3520.5217,NA
000110,380金融,2020-01-06,13:05:00,3526.8537,3475.697,3526.562,NA
000110,380金融,2020-01-06,13:10:00,3526.8537,3475.697,3524.5125,NA
000110,380金融,2020-01-06,13:15:00,3526.8537,3475.697,3522.3207,NA
000110,380金融,2020-01-06,13:20:00,3526.8537,3475.697,3524.7171,NA
000110,380金融,2020-01-06,13:25:00,3528.4638,3475.697,3525.1671,NA
000110,380金融,2020-01-06,13:30:00,3528.4638,3475.697,3525.4128,NA
000110,380金融,2020-01-06,13:35:00,3528.4638,3475.697,3512.3921,NA
000110,380金融,2020-01-06,13:40:00,3528.4638,3475.697,3512.1719,NA
000110,380金融,2020-01-06,13:45:00,3528.4638,3475.697,3510.8503,NA
000110,380金融,2020-01-06,13:50:00,3528.4638,3475.697,3508.6231,NA
000110,380金融,2020-01-06,13:55:00,3528.4638,3475.697,3508.6023,NA
000110,380金融,2020-01-06,14:00:00,3528.4638,3475.697,3511.0475,NA
000110,380金融,2020-01-06,14:05:00,3528.4638,3475.697,3508.0675,NA
000110,380金融,2020-01-06,14:10:00,3528.4638,3475.697,3495.3747,NA
000110,380金融,2020-01-06,14:15:00,3528.4638,3475.697,3488.545,NA
000110,380金融,2020-01-06,14:20:00,3528.4638,3475.697,3488.1517,NA
000110,380金融,2020-01-06,14:25:00,3528.4638,3475.697,3487.7827,NA
000110,380金融,2020-01-06,14:30:00,3528.4638,3475.697,3486.1728,NA
000110,380金融,2020-01-06,14:35:00,3528.4638,3475.697,3488.9441,NA
000110,380金融,2020-01-06,14:40:00,3528.4638,3475.697,3489.4575,NA
000110,380金融,2020-01-06,14:45:00,3528.4638,3475.697,3496.4659,NA
000110,380金融,2020-01-06,14:50:00,3528.4638,3475.697,3500.4398,NA
000110,380金融,2020-01-06,14:55:00,3528.4638,3475.697,3500.4884,NA
000110,380金融,2020-01-06,15:00:00,3528.4638,3475.697,3504.3102,NA
000110,380金融,2020-01-06,15:05:00,3528.4638,3475.697,3503.3567,NA
000110,380金融,2020-01-07,09:05:00,0,NA,3503.3567,NA
000110,380金融,2020-01-07,09:10:00,0,NA,3503.3567,NA
000110,380金融,2020-01-07,09:15:00,0,NA,3503.3567,NA
000110,380金融,2020-01-07,09:20:00,0,NA,3503.3567,NA
000110,380金融,2020-01-07,09:25:00,0,NA,3503.3567,NA
000110,380金融,2020-01-07,09:30:00,3507.4845,3507.4845,3507.4845,NA
000110,380金融,2020-01-07,09:35:00,3517.7979,3507.2038,3517.7294,NA
000110,380金融,2020-01-07,09:40:00,3529.576,3507.2038,3528.7241,NA
000110,380金融,2020-01-07,09:45:00,3537.8363,3507.2038,3532.4496,NA
000110,380金融,2020-01-07,09:50:00,3537.8363,3507.2038,3528.438,NA
000110,380金融,2020-01-07,09:55:00,3537.8363,3507.2038,3527.8116,NA
000110,380金融,2020-01-07,10:00:00,3537.8363,3507.2038,3529.921,NA
000110,380金融,2020-01-07,10:05:00,3537.8363,3507.2038,3527.0131,NA
000110,380金融,2020-01-07,10:10:00,3537.8363,3507.2038,3525.3456,NA
000110,380金融,2020-01-07,10:15:00,3537.8363,3507.2038,3524.6674,NA
000110,380金融,2020-01-07,10:20:00,3537.8363,3507.2038,3525.8148,NA
000110,380金融,2020-01-07,10:25:00,3537.8363,3507.2038,3525.5771,NA
000110,380金融,2020-01-07,10:30:00,3537.8363,3507.2038,3518.5302,NA
000110,380金融,2020-01-07,10:35:00,3537.8363,3507.2038,3519.1969,NA
000110,380金融,2020-01-07,10:40:00,3537.8363,3507.2038,3520.8904000000002,NA
000110,380金融,2020-01-07,10:45:00,3537.8363,3507.2038,3514.6005,NA
000110,380金融,2020-01-07,10:50:00,3537.8363,3507.2038,3514.6817,NA
000110,380金融,2020-01-07,10:55:00,3537.8363,3507.2038,3515.2639,NA
000110,380金融,2020-01-07,11:00:00,3537.8363,3507.2038,3514.6572,NA
000110,380金融,2020-01-07,11:05:00,3537.8363,3507.2038,3517.3381,NA
000110,380金融,2020-01-07,11:10:00,3537.8363,3507.2038,3518.7965,NA
000110,380金融,2020-01-07,11:15:00,3537.8363,3507.2038,3519.2115,NA
000110,380金融,2020-01-07,11:20:00,3537.8363,3507.2038,3519.2489,NA
000110,380金融,2020-01-07,11:25:00,3537.8363,3507.2038,3517.4137,NA
000110,380金融,2020-01-07,11:30:00,3537.8363,3507.2038,3519.0079,NA
000110,380金融,2020-01-07,11:35:00,3537.8363,3507.2038,3518.7788,NA
000110,380金融,2020-01-07,13:00:00,3537.8363,3507.2038,3518.7788,NA
000110,380金融,2020-01-07,13:05:00,3537.8363,3507.2038,3513.9368,NA
000110,380金融,2020-01-07,13:10:00,3537.8363,3507.2038,3511.8866,NA
000110,380金融,2020-01-07,13:15:00,3537.8363,3507.2038,3513.2864,NA
000110,380金融,2020-01-07,13:20:00,3537.8363,3507.2038,3516.2178,NA
000110,380金融,2020-01-07,13:25:00,3537.8363,3507.2038,3514.9362,NA
