代码_Code,证券名称_Secunm,行情日期_Qdate,标准时间_StdTime,最高价(元)_Hipr,最低价(元)_Lopr,成交价(元)_TPrice,...8
000006,地产指数,2019-01-02,09:05:00,0,NA,5836.0302,NA
000006,地产指数,2019-01-02,09:10:00,0,NA,5836.0302,NA
000006,地产指数,2019-01-02,09:15:00,0,NA,5836.0302,NA
000006,地产指数,2019-01-02,09:20:00,0,NA,5836.0302,NA
000006,地产指数,2019-01-02,09:25:00,0,NA,5836.0302,NA
000006,地产指数,2019-01-02,09:30:00,5826.0077,5826.0077,5826.0077,NA
000006,地产指数,2019-01-02,09:35:00,5851.6517,5821.0731,5825.1858,NA
000006,地产指数,2019-01-02,09:40:00,5851.6517,5817.5482,5821.7939,NA
000006,地产指数,2019-01-02,09:45:00,5851.6517,5816.893,5821.2738,NA
000006,地产指数,2019-01-02,09:50:00,5851.6517,5789.244,5806.6806,NA
000006,地产指数,2019-01-02,09:55:00,5851.6517,5768.8892,5769.5602,NA
000006,地产指数,2019-01-02,10:00:00,5851.6517,5756.4724,5762.7748,NA
000006,地产指数,2019-01-02,10:05:00,5851.6517,5756.4724,5772.0946,NA
000006,地产指数,2019-01-02,10:10:00,5851.6517,5756.4724,5776.4534,NA
000006,地产指数,2019-01-02,10:15:00,5851.6517,5756.4724,5786.1015,NA
000006,地产指数,2019-01-02,10:20:00,5851.6517,5756.4724,5778.599,NA
000006,地产指数,2019-01-02,10:25:00,5851.6517,5756.4724,5791.3578,NA
000006,地产指数,2019-01-02,10:30:00,5851.6517,5756.4724,5779.1936,NA
000006,地产指数,2019-01-02,10:35:00,5851.6517,5756.4724,5767.6785,NA
000006,地产指数,2019-01-02,10:40:00,5851.6517,5756.4724,5769.4379,NA
000006,地产指数,2019-01-02,10:45:00,5851.6517,5756.4724,5785.0776,NA
000006,地产指数,2019-01-02,10:50:00,5851.6517,5756.4724,5785.8243,NA
000006,地产指数,2019-01-02,10:55:00,5851.6517,5756.4724,5783.8497,NA
000006,地产指数,2019-01-02,11:00:00,5851.6517,5756.4724,5782.1386,NA
000006,地产指数,2019-01-02,11:05:00,5851.6517,5756.4724,5779.6085,NA
000006,地产指数,2019-01-02,11:10:00,5851.6517,5756.4724,5778.2524,NA
000006,地产指数,2019-01-02,11:15:00,5851.6517,5756.4724,5786.554,NA
000006,地产指数,2019-01-02,11:20:00,5851.6517,5756.4724,5781.9147,NA
000006,地产指数,2019-01-02,11:25:00,5851.6517,5756.4724,5784.1424,NA
000006,地产指数,2019-01-02,11:30:00,5851.6517,5756.4724,5782.5316,NA
000006,地产指数,2019-01-02,11:35:00,5851.6517,5756.4724,5786.8463,NA
000006,地产指数,2019-01-02,13:00:00,5851.6517,5756.4724,5786.8463,NA
000006,地产指数,2019-01-02,13:05:00,5851.6517,5756.4724,5784.8181,NA
000006,地产指数,2019-01-02,13:10:00,5851.6517,5756.4724,5772.182,NA
000006,地产指数,2019-01-02,13:15:00,5851.6517,5756.4724,5774.5403,NA
000006,地产指数,2019-01-02,13:20:00,5851.6517,5756.4724,5765.4644,NA
